time	V(out)	V(vin)
3.473272699945462e-005	8.375835e-001	5.000000e+000
3.573272699945462e-005	7.553955e-001	5.000000e+000
3.673272699945461e-005	6.790659e-001	5.000000e+000
3.773272699945461e-005	6.085842e-001	5.000000e+000
3.873272699945461e-005	5.438579e-001	5.000000e+000
3.973272699945461e-005	4.847233e-001	5.000000e+000
4.073272699945460e-005	4.309577e-001	5.000000e+000
4.173272699945460e-005	3.822920e-001	5.000000e+000
4.273272699945460e-005	3.384241e-001	5.000000e+000
4.373272699945460e-005	2.990301e-001	5.000000e+000
4.473272699945459e-005	2.637753e-001	5.000000e+000
4.573272699945459e-005	2.323231e-001	5.000000e+000
4.673272699945459e-005	2.043420e-001	5.000000e+000
4.773272699945458e-005	1.795119e-001	5.000000e+000
4.873272699945458e-005	1.575276e-001	5.000000e+000
4.973272699945458e-005	1.381022e-001	5.000000e+000
5.073272699945458e-005	1.209686e-001	5.000000e+000
5.173272699945457e-005	1.058805e-001	5.000000e+000
5.273272699945457e-005	9.261228e-002	5.000000e+000
5.373272699945457e-005	8.095905e-002	5.000000e+000
5.473272699945456e-005	7.073544e-002	5.000000e+000
5.573272699945456e-005	6.177471e-002	5.000000e+000
5.673272699945456e-005	5.392755e-002	5.000000e+000
5.773272699945456e-005	4.706069e-002	5.000000e+000
5.873272699945455e-005	4.105560e-002	5.000000e+000
5.973272699945455e-005	3.580714e-002	5.000000e+000
6.073272699945455e-005	3.122229e-002	5.000000e+000
6.173272699945455e-005	2.721889e-002	5.000000e+000
6.273272699945454e-005	2.372456e-002	5.000000e+000
6.373272699945454e-005	2.067557e-002	5.000000e+000
6.473272699945454e-005	1.801596e-002	5.000000e+000
6.573272699945453e-005	1.569659e-002	5.000000e+000
6.673272699945453e-005	1.367439e-002	5.000000e+000
6.773272699945453e-005	1.191163e-002	5.000000e+000
6.873272699945453e-005	1.037528e-002	5.000000e+000
6.973272699945452e-005	9.036463e-003	5.000000e+000
7.073272699945452e-005	7.869930e-003	5.000000e+000
7.173272699945452e-005	6.853628e-003	5.000000e+000
7.273272699945451e-005	5.968294e-003	5.000000e+000
7.373272699945451e-005	5.197119e-003	5.000000e+000
7.473272699945451e-005	4.525432e-003	5.000000e+000
7.573272699945451e-005	3.940436e-003	5.000000e+000
7.673272699945450e-005	3.430971e-003	5.000000e+000
7.773272699945450e-005	2.987307e-003	5.000000e+000
7.873272699945450e-005	2.600963e-003	5.000000e+000
7.973272699945449e-005	2.264544e-003	5.000000e+000
8.073272699945449e-005	1.971610e-003	5.000000e+000
8.173272699945449e-005	1.716546e-003	5.000000e+000
8.273272699945449e-005	1.494462e-003	5.000000e+000
8.373272699945448e-005	1.301099e-003	5.000000e+000
8.473272699945448e-005	1.132744e-003	5.000000e+000
8.573272699945448e-005	9.861664e-004	5.000000e+000
8.673272699945448e-005	8.585505e-004	5.000000e+000
8.773272699945447e-005	7.474448e-004	5.000000e+000
8.873272699945447e-005	6.507143e-004	5.000000e+000
8.973272699945447e-005	5.665000e-004	5.000000e+000
9.073272699945446e-005	4.931829e-004	5.000000e+000
9.173272699945446e-005	4.293534e-004	5.000000e+000
9.273272699945446e-005	3.737841e-004	5.000000e+000
9.373272699945446e-005	3.254063e-004	5.000000e+000
9.473272699945445e-005	2.832896e-004	5.000000e+000
9.573272699945445e-005	2.466237e-004	5.000000e+000
9.673272699945445e-005	2.147033e-004	5.000000e+000
9.773272699945444e-005	1.869143e-004	5.000000e+000
9.900100000000001e-005	1.561322e-004	5.000000e+000
1.000000000000000e-004	1.358901e-004	5.000000e+000
1.000010000000000e-004	1.358713e-004	5.000000e+000
1.000010022000001e-004	9.661342e-005	4.989000e+000
1.000010066000002e-004	1.810135e-005	4.967000e+000
1.000012485056469e-004	-4.241241e-003	3.757472e+000
1.000013035015867e-004	-5.186762e-003	3.482492e+000
1.000013423003419e-004	-5.830507e-003	3.288498e+000
1.000013926029371e-004	-6.632529e-003	3.036985e+000
1.000014338029181e-004	-7.275681e-003	2.830985e+000
1.000015337727738e-004	-8.818507e-003	2.331136e+000
1.000016270688837e-004	-1.023133e-002	1.864656e+000
1.000017949843939e-004	-1.272637e-002	1.025078e+000
1.000018235808212e-004	-1.313876e-002	8.820959e-001
1.000018856142907e-004	-1.400760e-002	5.719286e-001
1.000019146579801e-004	-1.439355e-002	4.267101e-001
1.000019533828992e-004	-1.487449e-002	2.330855e-001
1.000020000000000e-004	-1.541210e-002	0.000000e+000
1.000020001418429e-004	-1.541192e-002	0.000000e+000
1.000020004255287e-004	-1.541156e-002	0.000000e+000
1.000020009929002e-004	-1.541083e-002	0.000000e+000
1.000020021276434e-004	-1.540939e-002	0.000000e+000
1.000020043971296e-004	-1.540655e-002	0.000000e+000
1.000020089361022e-004	-1.540096e-002	0.000000e+000
1.000020180140472e-004	-1.538998e-002	0.000000e+000
1.000020361699374e-004	-1.536834e-002	0.000000e+000
1.000020583343138e-004	-1.534219e-002	0.000000e+000
1.000020943500485e-004	-1.529997e-002	0.000000e+000
1.000021435927583e-004	-1.524243e-002	0.000000e+000
1.000022277317436e-004	-1.514426e-002	0.000000e+000
1.000023423830763e-004	-1.501052e-002	0.000000e+000
1.000025290657392e-004	-1.479267e-002	0.000000e+000
1.000027871584929e-004	-1.449118e-002	0.000000e+000
1.000032025329652e-004	-1.400530e-002	0.000000e+000
1.000037824553285e-004	-1.332587e-002	0.000000e+000
1.000046969236128e-004	-1.225263e-002	0.000000e+000
1.000059798179162e-004	-1.074431e-002	0.000000e+000
1.000079661918263e-004	-8.404735e-003	0.000000e+000
1.000107548332788e-004	-5.114663e-003	0.000000e+000
1.000149903771025e-004	-1.096845e-004	0.000000e+000
1.000209052620647e-004	6.889118e-003	0.000000e+000
1.000296552083437e-004	1.725333e-002	0.000000e+000
1.000416602970579e-004	3.148210e-002	0.000000e+000
1.000587787451651e-004	5.177375e-002	0.000000e+000
1.000816142789214e-004	7.882845e-002	0.000000e+000
1.001132237091867e-004	1.162293e-001	0.000000e+000
1.001549476644989e-004	1.654841e-001	0.000000e+000
1.002111378177268e-004	2.315801e-001	0.000000e+000
1.002913483516833e-004	3.254411e-001	0.000000e+000
1.004019656206893e-004	4.539081e-001	0.000000e+000
1.005607178637046e-004	6.362774e-001	0.000000e+000
1.007898939656243e-004	8.954012e-001	0.000000e+000
1.011331739044798e-004	1.272853e+000	0.000000e+000
1.017310040607947e-004	1.887067e+000	0.000000e+000
1.027310040607947e-004	2.786633e+000	0.000000e+000
1.036697371494846e-004	3.463985e+000	0.000000e+000
1.045818241019771e-004	3.947270e+000	0.000000e+000
1.055312328796207e-004	4.298817e+000	0.000000e+000
1.065312328796207e-004	4.548523e+000	0.000000e+000
1.075312328796207e-004	4.712064e+000	0.000000e+000
1.085312328796207e-004	4.817101e+000	0.000000e+000
1.095312328796207e-004	4.884108e+000	0.000000e+000
1.105312328796207e-004	4.926680e+000	0.000000e+000
1.115312328796206e-004	4.953653e+000	0.000000e+000
1.125312328796206e-004	4.970717e+000	0.000000e+000
1.135312328796206e-004	4.981503e+000	0.000000e+000
1.145312328796206e-004	4.988318e+000	0.000000e+000
1.155312328796206e-004	4.992623e+000	0.000000e+000
1.165312328796206e-004	4.995342e+000	0.000000e+000
1.175312328796206e-004	4.997059e+000	0.000000e+000
1.185312328796206e-004	4.998143e+000	0.000000e+000
1.195312328796206e-004	4.998827e+000	0.000000e+000
1.205312328796206e-004	4.999260e+000	0.000000e+000
1.215312328796206e-004	4.999533e+000	0.000000e+000
1.225312328796206e-004	4.999705e+000	0.000000e+000
1.235312328796206e-004	4.999814e+000	0.000000e+000
1.245312328796206e-004	4.999882e+000	0.000000e+000
1.255312328796206e-004	4.999926e+000	0.000000e+000
1.265312328796206e-004	4.999953e+000	0.000000e+000
1.275312328796206e-004	4.999970e+000	0.000000e+000
1.285312328796206e-004	4.999981e+000	0.000000e+000
1.295312328796206e-004	4.999989e+000	0.000000e+000
1.305312328796206e-004	4.999992e+000	0.000000e+000
1.315312328796206e-004	4.999995e+000	0.000000e+000
1.325312328796206e-004	4.999997e+000	0.000000e+000
1.345312328796206e-004	4.999999e+000	0.000000e+000
1.362455185939063e-004	4.999999e+000	0.000000e+000
1.379598043081920e-004	5.000000e+000	0.000000e+000
1.396740900224777e-004	5.000000e+000	0.000000e+000
1.413883757367634e-004	5.000000e+000	0.000000e+000
1.431026614510491e-004	5.000000e+000	0.000000e+000
1.448169471653348e-004	5.000000e+000	0.000000e+000
1.465312328796206e-004	5.000000e+000	0.000000e+000
1.541694853253890e-004	5.000000e+000	0.000000e+000
1.618077377711575e-004	5.000000e+000	0.000000e+000
1.694459902169260e-004	5.000000e+000	0.000000e+000
1.770842426626946e-004	5.000000e+000	0.000000e+000
1.847224951084630e-004	5.000000e+000	0.000000e+000
1.923607475542316e-004	5.000000e+000	0.000000e+000
1.999990000000000e-004	5.000000e+000	0.000000e+000
2.000000000000000e-004	5.000000e+000	0.000000e+000
2.000000022000003e-004	5.000046e+000	1.100000e-002
2.000000066000007e-004	5.000138e+000	3.300000e-002
2.000000330000035e-004	5.000690e+000	1.650000e-001
2.000001073082624e-004	5.002245e+000	5.365413e-001
2.000001676882425e-004	5.003509e+000	8.384412e-001
2.000002865899221e-004	5.005996e+000	1.432950e+000
2.000004054916018e-004	5.008483e+000	2.027458e+000
2.000005243932814e-004	5.010971e+000	2.621966e+000
2.000006432949610e-004	5.013458e+000	3.216475e+000
2.000007621966407e-004	5.015946e+000	3.810983e+000
2.000008810983203e-004	5.018434e+000	4.405492e+000
2.000010000000000e-004	5.020922e+000	5.000000e+000
2.000010006497636e-004	5.020922e+000	5.000000e+000
2.000010019492908e-004	5.020922e+000	5.000000e+000
2.000025223960939e-004	5.020922e+000	5.000000e+000
2.000040428428971e-004	5.020922e+000	5.000000e+000
2.000055632897002e-004	5.020922e+000	5.000000e+000
2.000070837365033e-004	5.020922e+000	5.000000e+000
2.000086041833064e-004	5.020922e+000	5.000000e+000
2.000101246301096e-004	5.020922e+000	5.000000e+000
2.000116450769127e-004	5.020922e+000	5.000000e+000
2.000222908035890e-004	5.020921e+000	5.000000e+000
2.000360360909616e-004	5.020808e+000	5.000000e+000
2.000521486415065e-004	5.020189e+000	5.000000e+000
2.000700712546811e-004	5.018775e+000	5.000000e+000
2.000791810814578e-004	5.017782e+000	5.000000e+000
2.000908944805134e-004	5.016352e+000	5.000000e+000
2.001043829240201e-004	5.014671e+000	5.000000e+000
2.001313598110334e-004	5.011285e+000	5.000000e+000
2.001684152479850e-004	5.006627e+000	5.000000e+000
2.002425261218880e-004	4.997308e+000	5.000000e+000
2.003907478696942e-004	4.978669e+000	5.000000e+000
2.006871913653064e-004	4.941373e+000	5.000000e+000
2.010085389924101e-004	4.900892e+000	5.000000e+000
2.016512342466173e-004	4.819814e+000	5.000000e+000
2.022034314664895e-004	4.750107e+000	5.000000e+000
2.038031761856853e-004	4.548164e+000	5.000000e+000
2.048031761856853e-004	4.421967e+000	5.000000e+000
2.068031761856853e-004	4.169691e+000	5.000000e+000
2.088031761856853e-004	3.917609e+000	5.000000e+000
2.108031761856853e-004	3.665748e+000	5.000000e+000
2.138031761856853e-004	3.288415e+000	5.000000e+000
2.168031761856853e-004	2.911674e+000	5.000000e+000
2.175174618999710e-004	2.822063e+000	5.000000e+000
2.182317476142567e-004	2.732489e+000	5.000000e+000
2.189460333285424e-004	2.642952e+000	5.000000e+000
2.196603190428282e-004	2.553452e+000	5.000000e+000
2.203746047571139e-004	2.463988e+000	5.000000e+000
2.210888904713996e-004	2.374562e+000	5.000000e+000
2.218031761856853e-004	2.285171e+000	5.000000e+000
2.228031761856853e-004	2.160128e+000	5.000000e+000
2.248031761856853e-004	1.911310e+000	5.000000e+000
2.268031761856853e-004	1.667373e+000	5.000000e+000
2.278031761856853e-004	1.548676e+000	5.000000e+000
2.288031761856853e-004	1.432953e+000	5.000000e+000
2.298031761856853e-004	1.320782e+000	5.000000e+000
2.308031761856853e-004	1.212709e+000	5.000000e+000
2.318031761856853e-004	1.109227e+000	5.000000e+000
2.328031761856853e-004	1.010765e+000	5.000000e+000
2.338031761856853e-004	9.176701e-001	5.000000e+000
2.348031761856852e-004	8.302001e-001	5.000000e+000
2.358031761856852e-004	7.485203e-001	5.000000e+000
2.368031761856852e-004	6.727015e-001	5.000000e+000
2.378031761856852e-004	6.027257e-001	5.000000e+000
2.388031761856852e-004	5.384938e-001	5.000000e+000
2.398031761856852e-004	4.798360e-001	5.000000e+000
2.408031761856852e-004	4.265253e-001	5.000000e+000
2.418031761856852e-004	3.782895e-001	5.000000e+000
2.428031761856852e-004	3.348238e-001	5.000000e+000
2.438031761856852e-004	2.958033e-001	5.000000e+000
2.448031761856852e-004	2.608927e-001	5.000000e+000
2.458031761856852e-004	2.297555e-001	5.000000e+000
2.468031761856853e-004	2.020611e-001	5.000000e+000
2.478031761856853e-004	1.774905e-001	5.000000e+000
2.488031761856853e-004	1.557399e-001	5.000000e+000
2.498031761856853e-004	1.365242e-001	5.000000e+000
2.508031761856854e-004	1.195781e-001	5.000000e+000
2.518031761856854e-004	1.046569e-001	5.000000e+000
2.528031761856854e-004	9.153709e-002	5.000000e+000
2.538031761856854e-004	8.001533e-002	5.000000e+000
2.548031761856855e-004	6.990795e-002	5.000000e+000
2.558031761856855e-004	6.104979e-002	5.000000e+000
2.568031761856855e-004	5.329299e-002	5.000000e+000
2.578031761856855e-004	4.650561e-002	5.000000e+000
2.588031761856856e-004	4.057034e-002	5.000000e+000
2.598031761856856e-004	3.538315e-002	5.000000e+000
2.608031761856856e-004	3.085200e-002	5.000000e+000
2.618031761856856e-004	2.689564e-002	5.000000e+000
2.628031761856857e-004	2.344246e-002	5.000000e+000
2.638031761856857e-004	2.042947e-002	5.000000e+000
2.648031761856857e-004	1.780132e-002	5.000000e+000
2.658031761856857e-004	1.550943e-002	5.000000e+000
2.668031761856858e-004	1.351123e-002	5.000000e+000
2.678031761856858e-004	1.176941e-002	5.000000e+000
2.688031761856858e-004	1.025134e-002	5.000000e+000
2.698031761856858e-004	8.928468e-003	5.000000e+000
2.708031761856859e-004	7.775839e-003	5.000000e+000
2.718031761856859e-004	6.771659e-003	5.000000e+000
2.728031761856859e-004	5.896892e-003	5.000000e+000
2.738031761856859e-004	5.134926e-003	5.000000e+000
2.748031761856860e-004	4.471264e-003	5.000000e+000
2.758031761856860e-004	3.893261e-003	5.000000e+000
2.768031761856860e-004	3.389888e-003	5.000000e+000
2.778031761856860e-004	2.951532e-003	5.000000e+000
2.788031761856860e-004	2.569810e-003	5.000000e+000
2.798031761856861e-004	2.237418e-003	5.000000e+000
2.808031761856861e-004	1.947990e-003	5.000000e+000
2.818031761856861e-004	1.695980e-003	5.000000e+000
2.828031761856861e-004	1.476556e-003	5.000000e+000
2.838031761856862e-004	1.285508e-003	5.000000e+000
2.848031761856862e-004	1.119170e-003	5.000000e+000
2.858031761856862e-004	9.743482e-004	5.000000e+000
2.868031761856862e-004	8.482612e-004	5.000000e+000
2.878031761856863e-004	7.384867e-004	5.000000e+000
2.888031761856863e-004	6.429153e-004	5.000000e+000
2.898031761856863e-004	5.597101e-004	5.000000e+000
2.908031761856863e-004	4.872717e-004	5.000000e+000
2.918031761856864e-004	4.242072e-004	5.000000e+000
2.928031761856864e-004	3.693039e-004	5.000000e+000
2.938031761856864e-004	3.215059e-004	5.000000e+000
2.948031761856864e-004	2.798940e-004	5.000000e+000
2.958031761856865e-004	2.436675e-004	5.000000e+000
2.968031761856865e-004	2.121297e-004	5.000000e+000
2.978031761856865e-004	1.846739e-004	5.000000e+000
2.990010000000000e-004	1.557385e-004	5.000000e+000
3.000004942902760e-004	1.355688e-004	5.000000e+000
3.000010000000000e-004	1.355593e-004	5.000000e+000
3.000010011125626e-004	1.157104e-004	4.994437e+000
3.000010033376878e-004	7.600094e-005	4.983312e+000
3.000010386771538e-004	-5.536365e-004	4.806614e+000
3.000010740166198e-004	-1.180803e-003	4.629917e+000
3.000011093560859e-004	-1.805500e-003	4.453220e+000
3.000011446955519e-004	-2.427725e-003	4.276522e+000
3.000011800350180e-004	-3.047480e-003	4.099825e+000
3.000012153744840e-004	-3.664764e-003	3.923128e+000
3.000012507139500e-004	-4.279578e-003	3.746430e+000
3.000013039734072e-004	-5.194702e-003	3.480133e+000
3.000013426523776e-004	-5.836028e-003	3.286738e+000
3.000013936559478e-004	-6.648891e-003	3.031720e+000
3.000014346680908e-004	-7.289003e-003	2.826659e+000
3.000015352307314e-004	-8.840738e-003	2.323846e+000
3.000016277854314e-004	-1.024188e-002	1.861073e+000
3.000017975157171e-004	-1.276285e-002	1.012421e+000
3.000018246020587e-004	-1.315341e-002	8.769897e-001
3.000018916546339e-004	-1.408839e-002	5.417268e-001
3.000019174144180e-004	-1.442945e-002	4.129279e-001
3.000019484804318e-004	-1.481603e-002	2.575978e-001
3.000020000000000e-004	-1.541188e-002	5.679901e-011
3.000020001408082e-004	-1.541169e-002	0.000000e+000
3.000020004224244e-004	-1.541133e-002	0.000000e+000
3.000020009856569e-004	-1.541061e-002	0.000000e+000
3.000020021121220e-004	-1.540919e-002	0.000000e+000
3.000020043650521e-004	-1.540637e-002	0.000000e+000
3.000020088709122e-004	-1.540082e-002	0.000000e+000
3.000020178826325e-004	-1.538991e-002	0.000000e+000
3.000020359060732e-004	-1.536843e-002	0.000000e+000
3.000020580383728e-004	-1.534232e-002	0.000000e+000
3.000020938588948e-004	-1.530032e-002	0.000000e+000
3.000021429410110e-004	-1.524297e-002	0.000000e+000
3.000022265755769e-004	-1.514538e-002	0.000000e+000
3.000023408546039e-004	-1.501208e-002	0.000000e+000
3.000025265161414e-004	-1.479542e-002	0.000000e+000
3.000027837138264e-004	-1.449498e-002	0.000000e+000
3.000031968626136e-004	-1.401172e-002	0.000000e+000
3.000037746858603e-004	-1.333476e-002	0.000000e+000
3.000046844650106e-004	-1.226704e-002	0.000000e+000
3.000059626194602e-004	-1.076432e-002	0.000000e+000
3.000079392278681e-004	-8.436295e-003	0.000000e+000
3.000107174844280e-004	-5.158535e-003	0.000000e+000
3.000149331864674e-004	-1.770855e-004	0.000000e+000
3.000208264430620e-004	6.796030e-003	0.000000e+000
3.000295383028876e-004	1.711503e-002	0.000000e+000
3.000415021354312e-004	3.129484e-002	0.000000e+000
3.000585536464400e-004	5.150718e-002	0.000000e+000
3.000813168871648e-004	7.847650e-002	0.000000e+000
3.001128114819226e-004	1.157422e-001	0.000000e+000
3.001544119676157e-004	1.648529e-001	0.000000e+000
3.002103881142147e-004	2.307003e-001	0.000000e+000
3.002902952958831e-004	3.242129e-001	0.000000e+000
3.004004835592040e-004	4.521947e-001	0.000000e+000
3.005586020501333e-004	6.338625e-001	0.000000e+000
3.007867849842926e-004	8.919187e-001	0.000000e+000
3.011284944897989e-004	1.267860e+000	0.000000e+000
3.017183410123995e-004	1.874620e+000	0.000000e+000
3.027183410123995e-004	2.776255e+000	0.000000e+000
3.036576582473362e-004	3.456421e+000	0.000000e+000
3.045704258584900e-004	3.942215e+000	0.000000e+000
3.055173535077267e-004	4.294618e+000	0.000000e+000
3.065173535077267e-004	4.545705e+000	0.000000e+000
3.075173535077267e-004	4.710247e+000	0.000000e+000
3.085173535077267e-004	4.815939e+000	0.000000e+000
3.095173535077268e-004	4.883368e+000	0.000000e+000
3.105173535077268e-004	4.926210e+000	0.000000e+000
3.115173535077268e-004	4.953357e+000	0.000000e+000
3.125173535077268e-004	4.970530e+000	0.000000e+000
3.135173535077269e-004	4.981385e+000	0.000000e+000
3.145173535077269e-004	4.988244e+000	0.000000e+000
3.155173535077269e-004	4.992576e+000	0.000000e+000
3.165173535077269e-004	4.995312e+000	0.000000e+000
3.175173535077270e-004	4.997040e+000	0.000000e+000
3.185173535077270e-004	4.998131e+000	0.000000e+000
3.195173535077270e-004	4.998820e+000	0.000000e+000
3.205173535077270e-004	4.999255e+000	0.000000e+000
3.215173535077271e-004	4.999530e+000	0.000000e+000
3.225173535077271e-004	4.999703e+000	0.000000e+000
3.235173535077271e-004	4.999813e+000	0.000000e+000
3.245173535077271e-004	4.999882e+000	0.000000e+000
3.255173535077272e-004	4.999925e+000	0.000000e+000
3.265173535077272e-004	4.999953e+000	0.000000e+000
3.275173535077272e-004	4.999970e+000	0.000000e+000
3.285173535077272e-004	4.999981e+000	0.000000e+000
3.295173535077273e-004	4.999988e+000	0.000000e+000
3.305173535077273e-004	4.999992e+000	0.000000e+000
3.315173535077273e-004	4.999995e+000	0.000000e+000
3.325173535077273e-004	4.999997e+000	0.000000e+000
3.345173535077274e-004	4.999999e+000	0.000000e+000
3.362316392220131e-004	4.999999e+000	0.000000e+000
3.379459249362989e-004	5.000000e+000	0.000000e+000
3.396602106505846e-004	5.000000e+000	0.000000e+000
3.413744963648704e-004	5.000000e+000	0.000000e+000
3.430887820791562e-004	5.000000e+000	0.000000e+000
3.448030677934419e-004	5.000000e+000	0.000000e+000
3.465173535077277e-004	5.000000e+000	0.000000e+000
3.541575887209094e-004	5.000000e+000	0.000000e+000
3.617978239340912e-004	5.000000e+000	0.000000e+000
3.694380591472729e-004	5.000000e+000	0.000000e+000
3.770782943604547e-004	5.000000e+000	0.000000e+000
3.847185295736365e-004	5.000000e+000	0.000000e+000
3.923587647868183e-004	5.000000e+000	0.000000e+000
3.999990000000000e-004	5.000000e+000	0.000000e+000
4.000000000000000e-004	5.000000e+000	0.000000e+000
4.000000022000002e-004	5.000046e+000	1.100000e-002
4.000000066000007e-004	5.000138e+000	3.300000e-002
4.000000330000035e-004	5.000690e+000	1.650000e-001
4.000001073082614e-004	5.002245e+000	5.365413e-001
4.000001676882414e-004	5.003509e+000	8.384412e-001
4.000002865899212e-004	5.005996e+000	1.432950e+000
4.000004054916010e-004	5.008483e+000	2.027458e+000
4.000005243932808e-004	5.010971e+000	2.621966e+000
4.000006432949606e-004	5.013458e+000	3.216475e+000
4.000007621966404e-004	5.015946e+000	3.810983e+000
4.000008810983203e-004	5.018434e+000	4.405492e+000
4.000010000000000e-004	5.020922e+000	5.000000e+000
4.000010006497636e-004	5.020922e+000	5.000000e+000
4.000010019492908e-004	5.020922e+000	5.000000e+000
4.000025223960427e-004	5.020922e+000	5.000000e+000
4.000040428427946e-004	5.020922e+000	5.000000e+000
4.000055632895465e-004	5.020922e+000	5.000000e+000
4.000070837362984e-004	5.020922e+000	5.000000e+000
4.000086041830503e-004	5.020922e+000	5.000000e+000
4.000101246298023e-004	5.020922e+000	5.000000e+000
4.000116450765542e-004	5.020922e+000	5.000000e+000
4.000222908028719e-004	5.020921e+000	5.000000e+000
4.000360360902321e-004	5.020808e+000	5.000000e+000
4.000521486408694e-004	5.020189e+000	5.000000e+000
4.000700712541550e-004	5.018775e+000	5.000000e+000
4.000791810808596e-004	5.017782e+000	5.000000e+000
4.000908944796303e-004	5.016352e+000	5.000000e+000
4.001043829230549e-004	5.014671e+000	5.000000e+000
4.001313598099040e-004	5.011285e+000	5.000000e+000
4.001684152458756e-004	5.006627e+000	5.000000e+000
4.002425261178188e-004	4.997308e+000	5.000000e+000
4.003907478617052e-004	4.978669e+000	5.000000e+000
4.006871913494779e-004	4.941373e+000	5.000000e+000
4.010085227115879e-004	4.900895e+000	5.000000e+000
4.016511854358080e-004	4.819820e+000	5.000000e+000
4.022033862985519e-004	4.750113e+000	5.000000e+000
4.038031224395286e-004	4.548172e+000	5.000000e+000
4.048031224395286e-004	4.421973e+000	5.000000e+000
4.068031224395287e-004	4.169698e+000	5.000000e+000
4.088031224395287e-004	3.917616e+000	5.000000e+000
4.108031224395288e-004	3.665755e+000	5.000000e+000
4.138031224395289e-004	3.288422e+000	5.000000e+000
4.168031224395289e-004	2.911680e+000	5.000000e+000
4.175174081538147e-004	2.822070e+000	5.000000e+000
4.182316938681004e-004	2.732496e+000	5.000000e+000
4.189459795823861e-004	2.642959e+000	5.000000e+000
4.196602652966719e-004	2.553459e+000	5.000000e+000
4.203745510109576e-004	2.463995e+000	5.000000e+000
4.210888367252433e-004	2.374568e+000	5.000000e+000
4.218031224395291e-004	2.285178e+000	5.000000e+000
4.228031224395291e-004	2.160135e+000	5.000000e+000
4.248031224395291e-004	1.911317e+000	5.000000e+000
4.268031224395292e-004	1.667379e+000	5.000000e+000
4.278031224395292e-004	1.548682e+000	5.000000e+000
4.288031224395292e-004	1.432959e+000	5.000000e+000
4.298031224395293e-004	1.320788e+000	5.000000e+000
4.308031224395293e-004	1.212715e+000	5.000000e+000
4.318031224395293e-004	1.109233e+000	5.000000e+000
