time	V(out)	V(vin)
1.197190142282506e-004	4.902097e+000	0.000000e+000
1.207190142282506e-004	4.921920e+000	0.000000e+000
1.217190142282506e-004	4.937737e+000	0.000000e+000
1.227190142282506e-004	4.950355e+000	0.000000e+000
1.237190142282506e-004	4.960419e+000	0.000000e+000
1.247190142282506e-004	4.968446e+000	0.000000e+000
1.257190142282506e-004	4.974846e+000	0.000000e+000
1.267190142282506e-004	4.979949e+000	0.000000e+000
1.277190142282506e-004	4.984017e+000	0.000000e+000
1.287190142282506e-004	4.987261e+000	0.000000e+000
1.297190142282506e-004	4.989846e+000	0.000000e+000
1.307190142282506e-004	4.991907e+000	0.000000e+000
1.317190142282506e-004	4.993549e+000	0.000000e+000
1.327190142282506e-004	4.994859e+000	0.000000e+000
1.337190142282506e-004	4.995903e+000	0.000000e+000
1.347190142282506e-004	4.996735e+000	0.000000e+000
1.357190142282506e-004	4.997397e+000	0.000000e+000
1.367190142282506e-004	4.997926e+000	0.000000e+000
1.377190142282506e-004	4.998347e+000	0.000000e+000
1.387190142282506e-004	4.998682e+000	0.000000e+000
1.397190142282506e-004	4.998950e+000	0.000000e+000
1.407190142282506e-004	4.999163e+000	0.000000e+000
1.417190142282506e-004	4.999333e+000	0.000000e+000
1.427190142282506e-004	4.999468e+000	0.000000e+000
1.437190142282506e-004	4.999577e+000	0.000000e+000
1.447190142282506e-004	4.999662e+000	0.000000e+000
1.457190142282506e-004	4.999731e+000	0.000000e+000
1.467190142282506e-004	4.999785e+000	0.000000e+000
1.477190142282506e-004	4.999829e+000	0.000000e+000
1.487190142282506e-004	4.999864e+000	0.000000e+000
1.497190142282506e-004	4.999891e+000	0.000000e+000
1.507190142282506e-004	4.999913e+000	0.000000e+000
1.517190142282506e-004	4.999931e+000	0.000000e+000
1.527190142282506e-004	4.999945e+000	0.000000e+000
1.537190142282506e-004	4.999956e+000	0.000000e+000
1.547190142282505e-004	4.999965e+000	0.000000e+000
1.557190142282505e-004	4.999972e+000	0.000000e+000
1.567190142282505e-004	4.999978e+000	0.000000e+000
1.587190142282505e-004	4.999986e+000	0.000000e+000
1.607190142282505e-004	4.999991e+000	0.000000e+000
1.637190142282505e-004	4.999996e+000	0.000000e+000
1.660047285139648e-004	4.999997e+000	0.000000e+000
1.682904427996791e-004	4.999998e+000	0.000000e+000
1.705761570853934e-004	4.999999e+000	0.000000e+000
1.728618713711076e-004	4.999999e+000	0.000000e+000
1.751475856568219e-004	5.000000e+000	0.000000e+000
1.774332999425362e-004	5.000000e+000	0.000000e+000
1.797190142282505e-004	5.000000e+000	0.000000e+000
1.999990000000000e-004	5.000000e+000	0.000000e+000
2.000000000000000e-004	5.000000e+000	0.000000e+000
2.000000025854386e-004	5.000016e+000	1.292719e-002
2.000000077563159e-004	5.000048e+000	3.878158e-002
2.000001495054136e-004	5.000919e+000	7.475271e-001
2.000002912545114e-004	5.001790e+000	1.456273e+000
2.000004330036091e-004	5.002661e+000	2.165018e+000
2.000005747527068e-004	5.003532e+000	2.873764e+000
2.000007165018045e-004	5.004403e+000	3.582509e+000
2.000008582509023e-004	5.005274e+000	4.291255e+000
2.000010000000000e-004	5.006145e+000	5.000000e+000
2.000010007495659e-004	5.006145e+000	5.000000e+000
2.000010022486977e-004	5.006145e+000	5.000000e+000
2.000027562328911e-004	5.006145e+000	5.000000e+000
2.000045102170845e-004	5.006145e+000	5.000000e+000
2.000062642012778e-004	5.006145e+000	5.000000e+000
2.000080181854712e-004	5.006145e+000	5.000000e+000
2.000097721696646e-004	5.006145e+000	5.000000e+000
2.000115261538580e-004	5.006145e+000	5.000000e+000
2.000132801380514e-004	5.006145e+000	5.000000e+000
2.000225864675008e-004	5.006145e+000	5.000000e+000
2.000344953451172e-004	5.006083e+000	5.000000e+000
2.000518720600858e-004	5.005584e+000	5.000000e+000
2.000713291051848e-004	5.004268e+000	5.000000e+000
2.000829109908548e-004	5.003070e+000	5.000000e+000
2.000934356368566e-004	5.001796e+000	5.000000e+000
2.001067602953495e-004	5.000139e+000	5.000000e+000
2.001310845916798e-004	4.997088e+000	5.000000e+000
2.001672857936991e-004	4.992538e+000	5.000000e+000
2.002366128178831e-004	4.983821e+000	5.000000e+000
2.003752668662511e-004	4.966382e+000	5.000000e+000
2.006525749629872e-004	4.931475e+000	5.000000e+000
2.012071911564594e-004	4.861565e+000	5.000000e+000
2.017788918703178e-004	4.789417e+000	5.000000e+000
2.030183883875860e-004	4.632936e+000	5.000000e+000
2.050183883875860e-004	4.380532e+000	5.000000e+000
2.070183883875860e-004	4.128286e+000	5.000000e+000
2.100183883875860e-004	3.750298e+000	5.000000e+000
2.130183883875859e-004	3.372839e+000	5.000000e+000
2.141612455304431e-004	3.229191e+000	5.000000e+000
2.153041026733002e-004	3.085635e+000	5.000000e+000
2.164469598161574e-004	2.942170e+000	5.000000e+000
2.175898169590145e-004	2.798795e+000	5.000000e+000
2.187326741018717e-004	2.655512e+000	5.000000e+000
2.198755312447288e-004	2.512320e+000	5.000000e+000
2.210183883875859e-004	2.369219e+000	5.000000e+000
2.220183883875859e-004	2.244092e+000	5.000000e+000
2.230183883875859e-004	2.119116e+000	5.000000e+000
2.240183883875859e-004	1.994538e+000	5.000000e+000
2.260183883875859e-004	1.748463e+000	5.000000e+000
2.270183883875859e-004	1.628103e+000	5.000000e+000
2.280183883875859e-004	1.510317e+000	5.000000e+000
2.290183883875859e-004	1.395697e+000	5.000000e+000
2.300183883875859e-004	1.284814e+000	5.000000e+000
2.310183883875859e-004	1.178197e+000	5.000000e+000
2.320183883875859e-004	1.076320e+000	5.000000e+000
2.330183883875859e-004	9.795863e-001	5.000000e+000
2.340183883875859e-004	8.883144e-001	5.000000e+000
2.350183883875859e-004	8.027323e-001	5.000000e+000
2.360183883875859e-004	7.229736e-001	5.000000e+000
2.370183883875859e-004	6.490796e-001	5.000000e+000
2.380183883875859e-004	5.810044e-001	5.000000e+000
2.390183883875859e-004	5.186247e-001	5.000000e+000
2.400183883875859e-004	4.617509e-001	5.000000e+000
2.410183883875859e-004	4.101392e-001	5.000000e+000
2.420183883875859e-004	3.635052e-001	5.000000e+000
2.430183883875859e-004	3.215363e-001	5.000000e+000
2.440183883875859e-004	2.839030e-001	5.000000e+000
2.450183883875859e-004	2.502688e-001	5.000000e+000
2.460183883875859e-004	2.202983e-001	5.000000e+000
2.470183883875859e-004	1.936644e-001	5.000000e+000
2.480183883875860e-004	1.700525e-001	5.000000e+000
2.490183883875860e-004	1.491649e-001	5.000000e+000
2.500183883875860e-004	1.307226e-001	5.000000e+000
2.510183883875860e-004	1.144672e-001	5.000000e+000
2.520183883875861e-004	1.001611e-001	5.000000e+000
2.530183883875861e-004	8.758743e-002	5.000000e+000
2.540183883875861e-004	7.654935e-002	5.000000e+000
2.550183883875861e-004	6.686946e-002	5.000000e+000
2.560183883875861e-004	5.838840e-002	5.000000e+000
2.570183883875862e-004	5.096368e-002	5.000000e+000
2.580183883875862e-004	4.446833e-002	5.000000e+000
2.590183883875862e-004	3.878953e-002	5.000000e+000
2.600183883875862e-004	3.382733e-002	5.000000e+000
2.610183883875863e-004	2.949335e-002	5.000000e+000
2.620183883875863e-004	2.570965e-002	5.000000e+000
2.630183883875863e-004	2.240755e-002	5.000000e+000
2.640183883875863e-004	1.952667e-002	5.000000e+000
2.650183883875864e-004	1.701397e-002	5.000000e+000
2.660183883875864e-004	1.482293e-002	5.000000e+000
2.670183883875864e-004	1.291277e-002	5.000000e+000
2.680183883875864e-004	1.124780e-002	5.000000e+000
2.690183883875865e-004	9.796781e-003	5.000000e+000
2.700183883875865e-004	8.532391e-003	5.000000e+000
2.710183883875865e-004	7.430761e-003	5.000000e+000
2.720183883875865e-004	6.471043e-003	5.000000e+000
2.730183883875866e-004	5.635035e-003	5.000000e+000
2.740183883875866e-004	4.906847e-003	5.000000e+000
2.750183883875866e-004	4.272619e-003	5.000000e+000
2.760183883875866e-004	3.720262e-003	5.000000e+000
2.770183883875867e-004	3.239232e-003	5.000000e+000
2.780183883875867e-004	2.820338e-003	5.000000e+000
2.790183883875867e-004	2.455569e-003	5.000000e+000
2.800183883875867e-004	2.137942e-003	5.000000e+000
2.810183883875868e-004	1.861374e-003	5.000000e+000
2.820183883875868e-004	1.620563e-003	5.000000e+000
2.830183883875868e-004	1.410892e-003	5.000000e+000
2.840183883875868e-004	1.228336e-003	5.000000e+000
2.850183883875869e-004	1.069393e-003	5.000000e+000
2.860183883875869e-004	9.310108e-004	5.000000e+000
2.870183883875869e-004	8.105304e-004	5.000000e+000
2.880183883875869e-004	7.056376e-004	5.000000e+000
2.890183883875870e-004	6.143166e-004	5.000000e+000
2.900183883875870e-004	5.348120e-004	5.000000e+000
2.910183883875870e-004	4.655955e-004	5.000000e+000
2.920183883875870e-004	4.053360e-004	5.000000e+000
2.930183883875870e-004	3.528749e-004	5.000000e+000
2.940183883875871e-004	3.072032e-004	5.000000e+000
2.950183883875871e-004	2.674423e-004	5.000000e+000
2.960183883875871e-004	2.328274e-004	5.000000e+000
2.970183883875871e-004	2.026927e-004	5.000000e+000
2.980183883875872e-004	1.764582e-004	5.000000e+000
2.983014757607896e-004	1.694400e-004	5.000000e+000
2.985845631339919e-004	1.627138e-004	5.000000e+000
2.988676505071943e-004	1.562797e-004	5.000000e+000
2.991507378803967e-004	1.501377e-004	5.000000e+000
2.994338252535991e-004	1.442878e-004	5.000000e+000
2.997169126268014e-004	1.387300e-004	5.000000e+000
3.000000000000038e-004	1.334643e-004	5.000000e+000
3.000010000000000e-004	1.334459e-004	5.000000e+000
3.000010022000246e-004	1.297894e-004	4.989000e+000
3.000010066000736e-004	1.224674e-004	4.967000e+000
3.000010455719361e-004	5.792171e-005	4.772140e+000
3.000010845437987e-004	-5.742591e-006	4.577281e+000
3.000011235156612e-004	-6.852545e-005	4.382421e+000
3.000011624875238e-004	-1.304269e-004	4.187562e+000
3.000012014593863e-004	-1.914468e-004	3.992703e+000
3.000012404312489e-004	-2.515854e-004	3.797844e+000
3.000012794031114e-004	-3.108425e-004	3.602984e+000
