v1	-I(V1)
1.080000000000001e+000	2.161000e-012
1.090000000000001e+000	2.181000e-012
1.100000000000001e+000	2.201000e-012
1.110000000000001e+000	2.221000e-012
1.120000000000001e+000	2.241000e-012
1.130000000000001e+000	2.261000e-012
1.140000000000001e+000	2.281000e-012
1.150000000000001e+000	2.301000e-012
1.160000000000001e+000	2.321000e-012
1.170000000000001e+000	2.341000e-012
1.180000000000001e+000	2.361000e-012
1.190000000000001e+000	2.381000e-012
1.200000000000001e+000	2.401000e-012
1.210000000000001e+000	2.421000e-012
1.220000000000001e+000	2.441000e-012
1.230000000000001e+000	2.461000e-012
1.240000000000001e+000	2.481000e-012
1.250000000000001e+000	2.501000e-012
1.260000000000001e+000	2.521000e-012
1.270000000000001e+000	2.541000e-012
1.280000000000001e+000	2.561000e-012
1.290000000000001e+000	2.581000e-012
1.300000000000001e+000	2.601000e-012
1.310000000000001e+000	2.621000e-012
1.320000000000001e+000	2.641000e-012
1.330000000000001e+000	2.661000e-012
1.340000000000001e+000	2.681000e-012
1.350000000000001e+000	2.701000e-012
1.360000000000001e+000	2.721000e-012
1.370000000000001e+000	2.741000e-012
1.380000000000001e+000	2.761000e-012
1.390000000000001e+000	2.781000e-012
1.400000000000001e+000	2.801000e-012
1.410000000000001e+000	2.821000e-012
1.420000000000001e+000	2.841000e-012
1.430000000000001e+000	2.861000e-012
1.440000000000001e+000	2.881000e-012
1.450000000000001e+000	2.901000e-012
1.460000000000001e+000	2.921000e-012
1.470000000000001e+000	2.941000e-012
1.480000000000001e+000	2.961000e-012
1.490000000000001e+000	2.981000e-012
1.500000000000001e+000	3.001000e-012
1.510000000000001e+000	3.021000e-012
1.520000000000001e+000	3.041000e-012
1.530000000000001e+000	3.061000e-012
1.540000000000001e+000	3.081000e-012
1.550000000000001e+000	3.101000e-012
1.560000000000001e+000	3.121000e-012
1.570000000000001e+000	3.141000e-012
1.580000000000001e+000	3.161000e-012
1.590000000000001e+000	3.181000e-012
1.600000000000001e+000	3.201000e-012
1.610000000000001e+000	3.221000e-012
1.620000000000001e+000	3.241000e-012
1.630000000000001e+000	3.261000e-012
1.640000000000001e+000	3.281000e-012
1.650000000000001e+000	3.301000e-012
1.660000000000001e+000	3.321000e-012
1.670000000000001e+000	3.341000e-012
1.680000000000001e+000	3.361000e-012
1.690000000000001e+000	3.381000e-012
1.700000000000001e+000	3.401000e-012
1.710000000000001e+000	3.421000e-012
1.720000000000001e+000	3.441000e-012
1.730000000000001e+000	3.461000e-012
1.740000000000001e+000	3.481000e-012
1.750000000000001e+000	3.501000e-012
1.760000000000001e+000	3.521000e-012
1.770000000000001e+000	3.541000e-012
1.780000000000001e+000	4.454181e-008
1.790000000000001e+000	1.781826e-007
1.800000000000001e+000	4.009650e-007
1.810000000000001e+000	7.129279e-007
1.820000000000001e+000	1.114111e-006
1.830000000000001e+000	1.604552e-006
1.840000000000001e+000	2.184291e-006
1.850000000000001e+000	2.853367e-006
1.860000000000001e+000	3.611818e-006
1.870000000000001e+000	4.459685e-006
1.880000000000001e+000	5.397005e-006
1.890000000000002e+000	6.423818e-006
1.900000000000002e+000	7.540164e-006
1.910000000000002e+000	8.746080e-006
1.920000000000002e+000	1.004161e-005
1.930000000000002e+000	1.142678e-005
1.940000000000002e+000	1.290165e-005
1.950000000000002e+000	1.446624e-005
1.960000000000002e+000	1.612059e-005
1.970000000000002e+000	1.786476e-005
1.980000000000002e+000	1.969876e-005
1.990000000000002e+000	2.162265e-005
2.000000000000001e+000	2.363646e-005
2.010000000000001e+000	2.574024e-005
2.020000000000001e+000	2.793401e-005
2.030000000000001e+000	3.021783e-005
2.040000000000001e+000	3.259172e-005
2.050000000000000e+000	3.505573e-005
2.060000000000000e+000	3.760989e-005
2.070000000000000e+000	4.025426e-005
2.080000000000000e+000	4.298886e-005
2.089999999999999e+000	4.581373e-005
2.099999999999999e+000	4.872891e-005
2.109999999999999e+000	5.173445e-005
2.119999999999999e+000	5.483037e-005
2.129999999999999e+000	5.801673e-005
2.139999999999998e+000	6.129355e-005
2.149999999999998e+000	6.466089e-005
2.159999999999998e+000	6.811877e-005
2.169999999999998e+000	7.166724e-005
2.179999999999998e+000	7.530633e-005
2.189999999999997e+000	7.903608e-005
2.199999999999997e+000	8.285654e-005
2.209999999999997e+000	8.676774e-005
2.219999999999997e+000	9.076972e-005
2.229999999999996e+000	9.486253e-005
2.239999999999996e+000	9.904619e-005
2.249999999999996e+000	1.033208e-004
2.259999999999996e+000	1.076863e-004
2.269999999999996e+000	1.121427e-004
2.279999999999995e+000	1.166902e-004
2.289999999999995e+000	1.213288e-004
2.299999999999995e+000	1.260584e-004
2.309999999999995e+000	1.308792e-004
2.319999999999995e+000	1.357911e-004
2.329999999999994e+000	1.407943e-004
2.339999999999994e+000	1.458887e-004
2.349999999999994e+000	1.510744e-004
2.359999999999994e+000	1.563514e-004
2.369999999999993e+000	1.617198e-004
2.379999999999993e+000	1.671796e-004
2.389999999999993e+000	1.727308e-004
2.399999999999993e+000	1.783735e-004
2.409999999999993e+000	1.841078e-004
2.419999999999992e+000	1.899336e-004
2.429999999999992e+000	1.958510e-004
2.439999999999992e+000	2.018600e-004
2.449999999999992e+000	2.079608e-004
2.459999999999992e+000	2.141532e-004
2.469999999999991e+000	2.204374e-004
2.479999999999991e+000	2.268134e-004
2.489999999999991e+000	2.332813e-004
2.499999999999991e+000	2.398410e-004
2.509999999999991e+000	2.464926e-004
2.519999999999990e+000	2.532362e-004
2.529999999999990e+000	2.600717e-004
2.539999999999990e+000	2.669994e-004
2.549999999999990e+000	2.740190e-004
2.559999999999989e+000	2.811308e-004
2.569999999999989e+000	2.883347e-004
2.579999999999989e+000	2.956308e-004
2.589999999999989e+000	3.030192e-004
2.599999999999989e+000	3.104998e-004
2.609999999999988e+000	3.180727e-004
2.619999999999988e+000	3.257379e-004
2.629999999999988e+000	3.334956e-004
2.639999999999988e+000	3.413456e-004
2.649999999999988e+000	3.492881e-004
2.659999999999987e+000	3.573232e-004
2.669999999999987e+000	3.654507e-004
2.679999999999987e+000	3.736708e-004
2.689999999999987e+000	3.819836e-004
2.699999999999986e+000	3.903890e-004
2.709999999999986e+000	3.988871e-004
2.719999999999986e+000	4.074779e-004
2.729999999999986e+000	4.161615e-004
2.739999999999986e+000	4.249379e-004
2.749999999999985e+000	4.338072e-004
2.759999999999985e+000	4.427693e-004
2.769999999999985e+000	4.518244e-004
2.779999999999985e+000	4.609725e-004
2.789999999999985e+000	4.702135e-004
2.799999999999984e+000	4.795476e-004
2.809999999999984e+000	4.889748e-004
2.819999999999984e+000	4.984951e-004
2.829999999999984e+000	5.081086e-004
2.839999999999983e+000	5.178152e-004
2.849999999999983e+000	5.276151e-004
2.859999999999983e+000	5.375083e-004
2.869999999999983e+000	5.474949e-004
2.879999999999983e+000	5.575747e-004
2.889999999999982e+000	5.677480e-004
2.899999999999982e+000	5.780147e-004
2.909999999999982e+000	5.883749e-004
2.919999999999982e+000	5.988286e-004
2.929999999999982e+000	6.093758e-004
2.939999999999981e+000	6.200167e-004
2.949999999999981e+000	6.307511e-004
2.959999999999981e+000	6.415793e-004
2.969999999999981e+000	6.525011e-004
2.979999999999980e+000	6.635168e-004
2.989999999999980e+000	6.746261e-004
2.999999999999980e+000	6.858293e-004
3.009999999999980e+000	6.971264e-004
3.019999999999980e+000	7.085174e-004
3.029999999999979e+000	7.200023e-004
3.039999999999979e+000	7.315812e-004
3.049999999999979e+000	7.432542e-004
3.059999999999979e+000	7.550212e-004
3.069999999999979e+000	7.668823e-004
3.079999999999978e+000	7.788375e-004
3.089999999999978e+000	7.908869e-004
3.099999999999978e+000	8.030306e-004
3.109999999999978e+000	8.152684e-004
3.119999999999978e+000	8.276006e-004
3.129999999999977e+000	8.400271e-004
3.139999999999977e+000	8.525480e-004
3.149999999999977e+000	8.651633e-004
3.159999999999977e+000	8.778730e-004
3.169999999999976e+000	8.906773e-004
3.179999999999976e+000	9.035761e-004
3.189999999999976e+000	9.165694e-004
3.199999999999976e+000	9.296574e-004
3.209999999999976e+000	9.428399e-004
3.219999999999975e+000	9.561172e-004
3.229999999999975e+000	9.694892e-004
3.239999999999975e+000	9.829560e-004
3.249999999999975e+000	9.965176e-004
3.259999999999975e+000	1.010174e-003
3.269999999999974e+000	1.023925e-003
3.279999999999974e+000	1.037771e-003
3.289999999999974e+000	1.051713e-003
3.299999999999974e+000	1.065749e-003
3.309999999999973e+000	1.079880e-003
3.319999999999973e+000	1.094106e-003
3.329999999999973e+000	1.108428e-003
3.339999999999973e+000	1.122844e-003
3.349999999999973e+000	1.137356e-003
3.359999999999972e+000	1.151963e-003
3.369999999999972e+000	1.166665e-003
3.379999999999972e+000	1.181463e-003
3.389999999999972e+000	1.196356e-003
3.399999999999972e+000	1.211344e-003
3.409999999999971e+000	1.226428e-003
3.419999999999971e+000	1.241607e-003
3.429999999999971e+000	1.256882e-003
3.439999999999971e+000	1.272252e-003
3.449999999999970e+000	1.287718e-003
3.459999999999970e+000	1.303279e-003
3.469999999999970e+000	1.318936e-003
3.479999999999970e+000	1.334689e-003
3.489999999999970e+000	1.350538e-003
3.499999999999969e+000	1.366482e-003
3.509999999999969e+000	1.382522e-003
3.519999999999969e+000	1.398658e-003
3.529999999999969e+000	1.414890e-003
3.539999999999969e+000	1.431218e-003
3.549999999999968e+000	1.447642e-003
3.559999999999968e+000	1.464161e-003
3.569999999999968e+000	1.480777e-003
3.579999999999968e+000	1.497489e-003
3.589999999999967e+000	1.514297e-003
3.599999999999967e+000	1.531202e-003
3.609999999999967e+000	1.548202e-003
3.619999999999967e+000	1.565299e-003
3.629999999999967e+000	1.582492e-003
3.639999999999966e+000	1.599781e-003
3.649999999999966e+000	1.617167e-003
3.659999999999966e+000	1.634649e-003
3.669999999999966e+000	1.652227e-003
3.679999999999966e+000	1.669902e-003
3.689999999999965e+000	1.687674e-003
3.699999999999965e+000	1.705542e-003
3.709999999999965e+000	1.723507e-003
3.719999999999965e+000	1.741568e-003
3.729999999999965e+000	1.759726e-003
3.739999999999964e+000	1.777981e-003
3.749999999999964e+000	1.796332e-003
3.759999999999964e+000	1.814780e-003
3.769999999999964e+000	1.833326e-003
3.779999999999963e+000	1.851968e-003
3.789999999999963e+000	1.870706e-003
3.799999999999963e+000	1.889542e-003
3.809999999999963e+000	1.908475e-003
3.819999999999963e+000	1.927505e-003
3.829999999999962e+000	1.946632e-003
3.839999999999962e+000	1.965856e-003
3.849999999999962e+000	1.985177e-003
3.859999999999962e+000	2.004595e-003
3.869999999999962e+000	2.024111e-003
3.879999999999961e+000	2.043724e-003
3.889999999999961e+000	2.063434e-003
3.899999999999961e+000	2.083241e-003
3.909999999999961e+000	2.103146e-003
3.919999999999960e+000	2.123149e-003
3.929999999999960e+000	2.143248e-003
3.939999999999960e+000	2.163446e-003
3.949999999999960e+000	2.183740e-003
3.959999999999960e+000	2.204133e-003
3.969999999999959e+000	2.224623e-003
3.979999999999959e+000	2.245210e-003
3.989999999999959e+000	2.265896e-003
3.999999999999959e+000	2.286679e-003
4.009999999999959e+000	2.307559e-003
4.019999999999959e+000	2.328538e-003
4.029999999999959e+000	2.349615e-003
4.039999999999958e+000	2.370789e-003
4.049999999999958e+000	2.392061e-003
4.059999999999958e+000	2.413431e-003
4.069999999999958e+000	2.434900e-003
4.079999999999957e+000	2.456466e-003
4.089999999999957e+000	2.478130e-003
4.099999999999957e+000	2.499893e-003
4.109999999999957e+000	2.521754e-003
4.119999999999957e+000	2.543712e-003
4.129999999999956e+000	2.565769e-003
4.139999999999956e+000	2.587925e-003
4.149999999999956e+000	2.610178e-003
4.159999999999956e+000	2.632530e-003
4.169999999999956e+000	2.654981e-003
4.179999999999955e+000	2.677530e-003
4.189999999999955e+000	2.700177e-003
4.199999999999955e+000	2.722923e-003
4.209999999999955e+000	2.745767e-003
4.219999999999955e+000	2.768710e-003
4.229999999999954e+000	2.791752e-003
4.239999999999954e+000	2.814892e-003
4.249999999999954e+000	2.838131e-003
4.259999999999954e+000	2.861469e-003
4.269999999999953e+000	2.884906e-003
4.279999999999953e+000	2.908441e-003
4.289999999999953e+000	2.932075e-003
4.299999999999953e+000	2.955808e-003
4.309999999999953e+000	2.979640e-003
4.319999999999952e+000	3.003571e-003
4.329999999999952e+000	3.027601e-003
4.339999999999952e+000	3.051731e-003
4.349999999999952e+000	3.075959e-003
4.359999999999952e+000	3.100286e-003
4.369999999999951e+000	3.124713e-003
4.379999999999951e+000	3.149238e-003
4.389999999999951e+000	3.173863e-003
4.399999999999951e+000	3.198588e-003
4.409999999999950e+000	3.223411e-003
4.419999999999950e+000	3.248334e-003
4.429999999999950e+000	3.273357e-003
4.439999999999950e+000	3.298478e-003
4.449999999999950e+000	3.323700e-003
4.459999999999949e+000	3.349021e-003
4.469999999999949e+000	3.374441e-003
4.479999999999949e+000	3.399961e-003
4.489999999999949e+000	3.425581e-003
4.499999999999949e+000	3.451300e-003
4.509999999999948e+000	3.477119e-003
4.519999999999948e+000	3.503038e-003
4.529999999999948e+000	3.529057e-003
4.539999999999948e+000	3.555175e-003
4.549999999999947e+000	3.581394e-003
4.559999999999947e+000	3.607712e-003
4.569999999999947e+000	3.634130e-003
4.579999999999947e+000	3.660648e-003
4.589999999999947e+000	3.687266e-003
4.599999999999946e+000	3.713985e-003
4.609999999999946e+000	3.740803e-003
4.619999999999946e+000	3.767722e-003
4.629999999999946e+000	3.794741e-003
4.639999999999946e+000	3.821860e-003
4.649999999999945e+000	3.849079e-003
4.659999999999945e+000	3.876399e-003
4.669999999999945e+000	3.903819e-003
4.679999999999945e+000	3.931339e-003
4.689999999999944e+000	3.958960e-003
4.699999999999944e+000	3.986681e-003
4.709999999999944e+000	4.014502e-003
4.719999999999944e+000	4.042425e-003
4.729999999999944e+000	4.070448e-003
4.739999999999943e+000	4.098571e-003
4.749999999999943e+000	4.126795e-003
4.759999999999943e+000	4.155120e-003
4.769999999999943e+000	4.183546e-003
4.779999999999943e+000	4.212072e-003
4.789999999999942e+000	4.240699e-003
4.799999999999942e+000	4.269427e-003
4.809999999999942e+000	4.298256e-003
4.819999999999942e+000	4.327186e-003
4.829999999999942e+000	4.356217e-003
4.839999999999941e+000	4.385348e-003
4.849999999999941e+000	4.414581e-003
4.859999999999941e+000	4.443915e-003
4.869999999999941e+000	4.473350e-003
4.879999999999940e+000	4.502886e-003
4.889999999999940e+000	4.532524e-003
4.899999999999940e+000	4.562262e-003
4.909999999999940e+000	4.592102e-003
4.919999999999940e+000	4.622044e-003
4.929999999999939e+000	4.652087e-003
4.939999999999939e+000	4.682230e-003
4.949999999999939e+000	4.712476e-003
4.959999999999939e+000	4.742823e-003
4.969999999999939e+000	4.773271e-003
4.979999999999938e+000	4.803821e-003
4.989999999999938e+000	4.834473e-003
5.000000000000000e+000	4.865226e-003
