time	V(vin)	V(n001)
3.050000200012152e-002	0.000000e+000	2.295017e-003
3.050000200125574e-002	0.000000e+000	2.295022e-003
3.050298396731007e-002	0.000000e+000	1.707445e-002
3.050596593336439e-002	0.000000e+000	3.181210e-002
3.050894789941871e-002	0.000000e+000	4.650797e-002
3.051192986547303e-002	0.000000e+000	6.116205e-002
3.051491183152735e-002	0.000000e+000	7.577435e-002
3.051789379758167e-002	0.000000e+000	9.034487e-002
3.052087576363599e-002	0.000000e+000	1.048736e-001
3.053087576363599e-002	0.000000e+000	1.533798e-001
3.054087576363599e-002	0.000000e+000	2.014292e-001
3.057087576363599e-002	0.000000e+000	3.427613e-001
3.062373290649313e-002	0.000000e+000	5.803154e-001
3.067659004935027e-002	0.000000e+000	8.070962e-001
3.072944719220741e-002	0.000000e+000	1.023104e+000
3.078230433506455e-002	0.000000e+000	1.228338e+000
3.083516147792169e-002	0.000000e+000	1.422799e+000
3.088801862077883e-002	0.000000e+000	1.606487e+000
3.094087576363597e-002	0.000000e+000	1.779401e+000
3.103230433506456e-002	0.000000e+000	2.055384e+000
3.112373290649314e-002	0.000000e+000	2.311725e+000
3.121516147792173e-002	0.000000e+000	2.548425e+000
3.130659004935031e-002	0.000000e+000	2.765484e+000
3.139801862077889e-002	0.000000e+000	2.962901e+000
3.148944719220748e-002	0.000000e+000	3.140677e+000
3.158087576363607e-002	0.000000e+000	3.298812e+000
3.167373290649324e-002	0.000000e+000	3.446722e+000
3.176659004935041e-002	0.000000e+000	3.583975e+000
3.185944719220758e-002	0.000000e+000	3.710572e+000
3.195230433506475e-002	0.000000e+000	3.826512e+000
3.204516147792192e-002	0.000000e+000	3.931795e+000
3.213801862077909e-002	0.000000e+000	4.026422e+000
3.223087576363626e-002	0.000000e+000	4.110392e+000
3.232373290649344e-002	0.000000e+000	4.187743e+000
3.241659004935061e-002	0.000000e+000	4.259522e+000
3.250944719220778e-002	0.000000e+000	4.325726e+000
3.260230433506495e-002	0.000000e+000	4.386357e+000
3.269516147792212e-002	0.000000e+000	4.441415e+000
3.278801862077929e-002	0.000000e+000	4.490899e+000
3.288087576363646e-002	0.000000e+000	4.534809e+000
3.297659004935078e-002	0.000000e+000	4.576405e+000
3.307230433506509e-002	0.000000e+000	4.614933e+000
3.316801862077941e-002	0.000000e+000	4.650393e+000
3.326373290649373e-002	0.000000e+000	4.682785e+000
3.335944719220804e-002	0.000000e+000	4.712108e+000
3.345516147792235e-002	0.000000e+000	4.738364e+000
3.355087576363667e-002	0.000000e+000	4.761552e+000
3.356087576363667e-002	0.000000e+000	4.763919e+000
3.365944719220813e-002	0.000000e+000	4.785607e+000
3.375801862077959e-002	0.000000e+000	4.805659e+000
3.385659004935105e-002	0.000000e+000	4.824076e+000
3.395516147792251e-002	0.000000e+000	4.840856e+000
3.405373290649397e-002	0.000000e+000	4.856000e+000
3.415230433506542e-002	0.000000e+000	4.869508e+000
3.425087576363688e-002	0.000000e+000	4.881380e+000
3.435659004935120e-002	0.000000e+000	4.892997e+000
3.446230433506552e-002	0.000000e+000	4.903690e+000
3.456801862077984e-002	0.000000e+000	4.913460e+000
3.467373290649416e-002	0.000000e+000	4.922305e+000
3.477944719220848e-002	0.000000e+000	4.930227e+000
3.488516147792279e-002	0.000000e+000	4.937225e+000
3.499087576363711e-002	0.000000e+000	4.943299e+000
3.511087576363715e-002	0.000000e+000	4.949525e+000
3.523087576363718e-002	0.000000e+000	4.955207e+000
3.535087576363722e-002	0.000000e+000	4.960346e+000
3.547087576363726e-002	0.000000e+000	4.964942e+000
3.559087576363729e-002	0.000000e+000	4.968994e+000
3.571087576363733e-002	0.000000e+000	4.972503e+000
3.583087576363737e-002	0.000000e+000	4.975469e+000
3.597801862078027e-002	0.000000e+000	4.978692e+000
3.612516147792317e-002	0.000000e+000	4.981590e+000
3.627230433506607e-002	0.000000e+000	4.984164e+000
3.641944719220898e-002	0.000000e+000	4.986414e+000
3.656659004935188e-002	0.000000e+000	4.988340e+000
3.671373290649478e-002	0.000000e+000	4.989942e+000
3.686087576363768e-002	0.000000e+000	4.991219e+000
3.706944719220918e-002	0.000000e+000	4.992760e+000
3.727801862078067e-002	0.000000e+000	4.994107e+000
3.748659004935216e-002	0.000000e+000	4.995262e+000
3.769516147792365e-002	0.000000e+000	4.996224e+000
3.790373290649515e-002	0.000000e+000	4.996993e+000
3.811230433506664e-002	0.000000e+000	4.997569e+000
3.832087576363813e-002	0.000000e+000	4.997952e+000
3.856075051168983e-002	0.000000e+000	4.998353e+000
3.880062525974152e-002	0.000000e+000	4.998699e+000
3.904050000779322e-002	0.000000e+000	4.998990e+000
3.928037475584491e-002	0.000000e+000	4.999228e+000
3.952024950389661e-002	0.000000e+000	4.999411e+000
3.976012425194830e-002	0.000000e+000	4.999541e+000
3.999999900000000e-002	0.000000e+000	4.999616e+000
4.000000000000000e-002	0.000000e+000	4.999616e+000
4.000000000220000e-002	1.099999e-002	4.999635e+000
4.000000000660000e-002	3.299999e-002	4.999673e+000
4.000000001540000e-002	7.700001e-002	4.999751e+000
4.000000002451681e-002	1.225840e-001	4.999831e+000
4.000000004275042e-002	2.137521e-001	4.999991e+000
4.000000007921764e-002	3.960882e-001	5.000311e+000
4.000000008399015e-002	4.199508e-001	5.000353e+000
4.000000009353517e-002	4.676758e-001	5.000437e+000
4.000000011262520e-002	5.631260e-001	5.000604e+000
4.000000013538044e-002	6.769022e-001	5.000804e+000
4.000000015769427e-002	7.884713e-001	5.001000e+000
4.000000020232193e-002	1.011610e+000	5.001391e+000
4.000000027235947e-002	1.361797e+000	5.002007e+000
4.000000041243455e-002	2.062173e+000	5.003232e+000
4.000000069258472e-002	3.462924e+000	5.005658e+000
4.000000100000000e-002	5.000000e+000	5.008279e+000
4.000000101239449e-002	5.000000e+000	5.008273e+000
4.000000103718347e-002	5.000000e+000	5.008261e+000
4.000011707084312e-002	5.000000e+000	4.951973e+000
4.000023310450278e-002	5.000000e+000	4.895751e+000
4.000034913816243e-002	5.000000e+000	4.839594e+000
4.000046517182209e-002	5.000000e+000	4.783503e+000
4.000058120548174e-002	5.000000e+000	4.727476e+000
4.000069723914140e-002	5.000000e+000	4.671515e+000
4.000081327280106e-002	5.000000e+000	4.615620e+000
4.000162555799660e-002	5.000000e+000	4.225747e+000
4.000267656399205e-002	5.000000e+000	3.725758e+000
4.000428032345713e-002	5.000000e+000	2.980870e+000
4.000594274210890e-002	5.000000e+000	2.260140e+000
4.000760576757617e-002	5.000000e+000	1.641973e+000
4.000955136766839e-002	5.000000e+000	1.091558e+000
4.001211966511906e-002	5.000000e+000	5.826820e-001
4.001357841601296e-002	5.000000e+000	3.909953e-001
4.001487766630102e-002	5.000000e+000	2.813290e-001
4.001636359236708e-002	5.000000e+000	1.951696e-001
4.001799653045930e-002	5.000000e+000	1.310104e-001
4.001952170321733e-002	5.000000e+000	9.154074e-002
4.002103747205053e-002	5.000000e+000	6.601819e-002
4.002253383101713e-002	5.000000e+000	4.952865e-002
4.002410857185616e-002	5.000000e+000	3.825780e-002
4.002573554086175e-002	5.000000e+000	3.079934e-002
4.002748960155598e-002	5.000000e+000	2.578720e-002
4.002937318319669e-002	5.000000e+000	2.254293e-002
4.003149127651201e-002	5.000000e+000	2.045233e-002
4.003389531802989e-002	5.000000e+000	1.918041e-002
4.003675873013848e-002	5.000000e+000	1.844451e-002
4.004024527087136e-002	5.000000e+000	1.806454e-002
4.004475012563844e-002	5.000000e+000	1.789505e-002
4.005086024043952e-002	5.000000e+000	1.783676e-002
4.006001126249106e-002	5.000000e+000	1.782368e-002
4.007001126249107e-002	5.000000e+000	1.782293e-002
4.049999990436123e-002	5.000000e+000	1.782300e-002
4.050000100000000e-002	5.000000e+000	1.782300e-002
4.050000102420341e-002	4.878983e+000	1.744709e-002
4.050000107261023e-002	4.636949e+000	1.669529e-002
4.050000116942387e-002	4.152881e+000	1.519176e-002
4.050000136305115e-002	3.184744e+000	1.218497e-002
4.050000164291487e-002	1.785426e+000	7.839361e-003
4.050000179507028e-002	1.024649e+000	5.476869e-003
4.050000200000000e-002	3.173881e-009	2.295022e-003
4.050000200004002e-002	0.000000e+000	2.295023e-003
4.050000200012008e-002	0.000000e+000	2.295023e-003
4.050000200124079e-002	0.000000e+000	2.295029e-003
4.050296546095109e-002	0.000000e+000	1.698295e-002
4.050592892066140e-002	0.000000e+000	3.162953e-002
4.050889238037170e-002	0.000000e+000	4.623477e-002
4.051185584008202e-002	0.000000e+000	6.079867e-002
4.051481929979232e-002	0.000000e+000	7.532123e-002
4.051778275950263e-002	0.000000e+000	8.980246e-002
4.052074621921294e-002	0.000000e+000	1.042423e-001
4.053074621921294e-002	0.000000e+000	1.527544e-001
4.054074621921294e-002	0.000000e+000	2.008097e-001
4.057074621921295e-002	0.000000e+000	3.421600e-001
4.062360336207011e-002	0.000000e+000	5.797448e-001
4.067646050492727e-002	0.000000e+000	8.065548e-001
4.072931764778443e-002	0.000000e+000	1.022590e+000
4.078217479064158e-002	0.000000e+000	1.227851e+000
4.083503193349874e-002	0.000000e+000	1.422337e+000
4.088788907635590e-002	0.000000e+000	1.606048e+000
4.094074621921306e-002	0.000000e+000	1.778985e+000
4.103217479064166e-002	0.000000e+000	2.055003e+000
4.112360336207026e-002	0.000000e+000	2.311378e+000
4.121503193349886e-002	0.000000e+000	2.548109e+000
4.130646050492746e-002	0.000000e+000	2.765195e+000
4.139788907635606e-002	0.000000e+000	2.962638e+000
4.148931764778466e-002	0.000000e+000	3.140437e+000
4.158074621921326e-002	0.000000e+000	3.298592e+000
4.161217479064184e-002	0.000000e+000	3.350977e+000
4.164360336207042e-002	0.000000e+000	3.401862e+000
4.167503193349900e-002	0.000000e+000	3.451248e+000
4.170646050492759e-002	0.000000e+000	3.499134e+000
4.173788907635617e-002	0.000000e+000	3.545520e+000
4.176931764778475e-002	0.000000e+000	3.590407e+000
4.180074621921333e-002	0.000000e+000	3.633795e+000
4.181074621921333e-002	0.000000e+000	3.647353e+000
4.190360336207050e-002	0.000000e+000	3.764963e+000
4.199646050492768e-002	0.000000e+000	3.874098e+000
4.208931764778485e-002	0.000000e+000	3.974760e+000
4.218217479064201e-002	0.000000e+000	4.066947e+000
4.227503193349919e-002	0.000000e+000	4.150661e+000
4.236788907635636e-002	0.000000e+000	4.225900e+000
4.246074621921353e-002	0.000000e+000	4.292666e+000
4.255503193349927e-002	0.000000e+000	4.355042e+000
4.264931764778502e-002	0.000000e+000	4.412871e+000
4.274360336207076e-002	0.000000e+000	4.466152e+000
4.283788907635650e-002	0.000000e+000	4.514885e+000
4.293217479064224e-002	0.000000e+000	4.559070e+000
4.302646050492799e-002	0.000000e+000	4.598708e+000
4.312074621921373e-002	0.000000e+000	4.633797e+000
4.321646050492805e-002	0.000000e+000	4.666542e+000
4.331217479064236e-002	0.000000e+000	4.696872e+000
4.340788907635668e-002	0.000000e+000	4.724786e+000
4.350360336207099e-002	0.000000e+000	4.750285e+000
4.359931764778531e-002	0.000000e+000	4.773369e+000
4.369503193349962e-002	0.000000e+000	4.794038e+000
4.379074621921394e-002	0.000000e+000	4.812292e+000
4.389217479064254e-002	0.000000e+000	4.829993e+000
4.399360336207114e-002	0.000000e+000	4.846331e+000
4.409503193349974e-002	0.000000e+000	4.861303e+000
4.419646050492835e-002	0.000000e+000	4.874912e+000
4.429788907635695e-002	0.000000e+000	4.887155e+000
4.439931764778556e-002	0.000000e+000	4.898034e+000
4.450074621921416e-002	0.000000e+000	4.907548e+000
4.461074621921419e-002	0.000000e+000	4.916935e+000
4.472074621921422e-002	0.000000e+000	4.925553e+000
4.483074621921426e-002	0.000000e+000	4.933402e+000
4.494074621921429e-002	0.000000e+000	4.940482e+000
4.505074621921432e-002	0.000000e+000	4.946793e+000
4.516074621921436e-002	0.000000e+000	4.952336e+000
4.527074621921439e-002	0.000000e+000	4.957110e+000
4.539788907635729e-002	0.000000e+000	4.962068e+000
4.552503193350018e-002	0.000000e+000	4.966575e+000
4.565217479064308e-002	0.000000e+000	4.970631e+000
4.577931764778598e-002	0.000000e+000	4.974237e+000
4.590646050492887e-002	0.000000e+000	4.977391e+000
4.603360336207177e-002	0.000000e+000	4.980094e+000
4.616074621921466e-002	0.000000e+000	4.982347e+000
4.632503193350043e-002	0.000000e+000	4.984895e+000
4.648931764778620e-002	0.000000e+000	4.987167e+000
4.665360336207196e-002	0.000000e+000	4.989163e+000
4.681788907635772e-002	0.000000e+000	4.990884e+000
4.698217479064348e-002	0.000000e+000	4.992329e+000
4.714646050492925e-002	0.000000e+000	4.993499e+000
4.731074621921502e-002	0.000000e+000	4.994393e+000
4.755646050492938e-002	0.000000e+000	4.995509e+000
4.780217479064373e-002	0.000000e+000	4.996472e+000
4.804788907635810e-002	0.000000e+000	4.997282e+000
4.829360336207246e-002	0.000000e+000	4.997939e+000
4.853931764778682e-002	0.000000e+000	4.998443e+000
4.878503193350118e-002	0.000000e+000	4.998793e+000
4.903074621921554e-002	0.000000e+000	4.998991e+000
4.999999900000000e-002	0.000000e+000	4.999616e+000
5.000000000000000e-002	0.000000e+000	4.999616e+000
5.000000000220000e-002	1.099999e-002	4.999635e+000
5.000000000660000e-002	3.299999e-002	4.999673e+000
5.000000001540000e-002	7.700001e-002	4.999751e+000
5.000000002341888e-002	1.170944e-001	4.999821e+000
5.000000003945664e-002	1.972832e-001	4.999962e+000
5.000000007153217e-002	3.576608e-001	5.000244e+000
5.000000010874470e-002	5.437235e-001	5.000570e+000
5.000000014653019e-002	7.326509e-001	5.000902e+000
5.000000022007588e-002	1.100379e+000	5.001547e+000
5.000000029057514e-002	1.452876e+000	5.002166e+000
5.000000043157363e-002	2.157868e+000	5.003400e+000
5.000000071357063e-002	3.567853e+000	5.005839e+000
5.000000100000000e-002	5.000000e+000	5.008280e+000
5.000000101239448e-002	5.000000e+000	5.008274e+000
5.000000103718343e-002	5.000000e+000	5.008262e+000
5.000011707071017e-002	5.000000e+000	4.951974e+000
5.000023310423692e-002	5.000000e+000	4.895752e+000
5.000034913776366e-002	5.000000e+000	4.839595e+000
5.000046517129041e-002	5.000000e+000	4.783504e+000
5.000058120481715e-002	5.000000e+000	4.727478e+000
5.000069723834390e-002	5.000000e+000	4.671517e+000
5.000081327187064e-002	5.000000e+000	4.615621e+000
5.000162555613575e-002	5.000000e+000	4.225749e+000
5.000267655906899e-002	5.000000e+000	3.725761e+000
5.000428031978708e-002	5.000000e+000	2.980873e+000
5.000594273820420e-002	5.000000e+000	2.260143e+000
5.000760576284974e-002	5.000000e+000	1.641975e+000
5.000955136196730e-002	5.000000e+000	1.091560e+000
5.001211965526117e-002	5.000000e+000	5.826837e-001
5.001357840977934e-002	5.000000e+000	3.909962e-001
5.001487766135518e-002	5.000000e+000	2.813295e-001
5.001636358682269e-002	5.000000e+000	1.951700e-001
5.001799652537777e-002	5.000000e+000	1.310107e-001
5.001952169791146e-002	5.000000e+000	9.154089e-002
5.002103746700502e-002	5.000000e+000	6.601828e-002
5.002253382560008e-002	5.000000e+000	4.952871e-002
5.002410856635713e-002	5.000000e+000	3.825785e-002
5.002573553477018e-002	5.000000e+000	3.079937e-002
5.002748959502687e-002	5.000000e+000	2.578721e-002
5.002937317566056e-002	5.000000e+000	2.254294e-002
5.003149126790850e-002	5.000000e+000	2.045233e-002
5.003389530754584e-002	5.000000e+000	1.918042e-002
5.003675871730193e-002	5.000000e+000	1.844451e-002
5.004024525411022e-002	5.000000e+000	1.806454e-002
5.004475010313789e-002	5.000000e+000	1.789505e-002
5.005086020751078e-002	5.000000e+000	1.783676e-002
5.006001121003054e-002	5.000000e+000	1.782368e-002
5.007001121003055e-002	5.000000e+000	1.782293e-002
5.049997170135466e-002	5.000000e+000	1.782300e-002
5.050000093595107e-002	5.000000e+000	1.782300e-002
5.050000100000000e-002	5.000000e+000	1.782300e-002
5.050000100332086e-002	4.983396e+000	1.777142e-002
5.050000100996257e-002	4.950187e+000	1.766827e-002
5.050000102324599e-002	4.883770e+000	1.746196e-002
5.050000104981284e-002	4.750936e+000	1.704934e-002
5.050000110294652e-002	4.485268e+000	1.622414e-002
5.050000120921389e-002	3.953931e+000	1.457384e-002
5.050000142174864e-002	2.891257e+000	1.127348e-002
5.050000157493051e-002	2.125347e+000	8.894932e-003
5.050000169363626e-002	1.531819e+000	7.051805e-003
5.050000193104777e-002	3.447612e-001	3.365616e-003
5.050000200000000e-002	3.173881e-009	2.295030e-003
5.050000200004649e-002	0.000000e+000	2.295030e-003
5.050000200013946e-002	0.000000e+000	2.295031e-003
5.050000200144105e-002	0.000000e+000	2.295037e-003
5.050321319195996e-002	0.000000e+000	1.820766e-002
5.050642438247886e-002	0.000000e+000	3.407280e-002
5.050963557299777e-002	0.000000e+000	4.989048e-002
5.051284676351668e-002	0.000000e+000	6.566068e-002
5.051605795403559e-002	0.000000e+000	8.138341e-002
5.051926914455449e-002	0.000000e+000	9.705867e-002
5.052248033507340e-002	0.000000e+000	1.126865e-001
5.053248033507340e-002	0.000000e+000	1.611208e-001
5.054248033507341e-002	0.000000e+000	2.090955e-001
5.057248033507342e-002	0.000000e+000	3.502026e-001
5.062533747793058e-002	0.000000e+000	5.873780e-001
5.067819462078774e-002	0.000000e+000	8.137971e-001
5.073105176364490e-002	0.000000e+000	1.029460e+000
5.078390890650205e-002	0.000000e+000	1.234367e+000
5.083676604935921e-002	0.000000e+000	1.428517e+000
5.088962319221637e-002	0.000000e+000	1.611912e+000
5.094248033507353e-002	0.000000e+000	1.784550e+000
5.103390890650213e-002	0.000000e+000	2.060091e+000
5.112533747793073e-002	0.000000e+000	2.316023e+000
5.121676604935933e-002	0.000000e+000	2.552345e+000
5.130819462078793e-002	0.000000e+000	2.769057e+000
5.139962319221653e-002	0.000000e+000	2.966159e+000
5.149105176364513e-002	0.000000e+000	3.143650e+000
5.158248033507373e-002	0.000000e+000	3.301532e+000
5.167533747793090e-002	0.000000e+000	3.449206e+000
5.176819462078807e-002	0.000000e+000	3.586240e+000
5.186105176364524e-002	0.000000e+000	3.712634e+000
5.195390890650241e-002	0.000000e+000	3.828388e+000
5.204676604935958e-002	0.000000e+000	3.933503e+000
5.213962319221675e-002	0.000000e+000	4.027979e+000
5.223248033507393e-002	0.000000e+000	4.111814e+000
5.232533747793110e-002	0.000000e+000	4.189042e+000
5.241819462078827e-002	0.000000e+000	4.260706e+000
5.251105176364544e-002	0.000000e+000	4.326804e+000
5.260390890650261e-002	0.000000e+000	4.387339e+000
5.269676604935978e-002	0.000000e+000	4.442308e+000
5.278962319221695e-002	0.000000e+000	4.491713e+000
5.288248033507412e-002	0.000000e+000	4.535553e+000
5.297819462078844e-002	0.000000e+000	4.577082e+000
5.307390890650275e-002	0.000000e+000	4.615549e+000
5.316962319221707e-002	0.000000e+000	4.650952e+000
5.326533747793139e-002	0.000000e+000	4.683292e+000
5.336105176364570e-002	0.000000e+000	4.712569e+000
5.345676604936001e-002	0.000000e+000	4.738783e+000
5.355248033507433e-002	0.000000e+000	4.761933e+000
5.365105176364579e-002	0.000000e+000	4.783804e+000
5.374962319221725e-002	0.000000e+000	4.804025e+000
5.384819462078871e-002	0.000000e+000	4.822596e+000
5.394676604936016e-002	0.000000e+000	4.839517e+000
5.404533747793162e-002	0.000000e+000	4.854789e+000
5.414390890650308e-002	0.000000e+000	4.868411e+000
5.424248033507454e-002	0.000000e+000	4.880383e+000
5.434819462078886e-002	0.000000e+000	4.892097e+000
5.445390890650317e-002	0.000000e+000	4.902880e+000
5.455962319221749e-002	0.000000e+000	4.912731e+000
5.466533747793181e-002	0.000000e+000	4.921651e+000
5.477105176364613e-002	0.000000e+000	4.929640e+000
5.487676604936045e-002	0.000000e+000	4.936697e+000
5.498248033507477e-002	0.000000e+000	4.942822e+000
5.510248033507480e-002	0.000000e+000	4.949100e+000
5.522248033507484e-002	0.000000e+000	4.954830e+000
5.534248033507488e-002	0.000000e+000	4.960012e+000
5.546248033507491e-002	0.000000e+000	4.964647e+000
5.558248033507495e-002	0.000000e+000	4.968733e+000
5.570248033507499e-002	0.000000e+000	4.972272e+000
5.582248033507502e-002	0.000000e+000	4.975263e+000
5.596962319221793e-002	0.000000e+000	4.978512e+000
5.611676604936083e-002	0.000000e+000	4.981435e+000
5.626390890650373e-002	0.000000e+000	4.984031e+000
5.641105176364664e-002	0.000000e+000	4.986300e+000
5.655819462078954e-002	0.000000e+000	4.988242e+000
5.670533747793244e-002	0.000000e+000	4.989857e+000
5.685248033507534e-002	0.000000e+000	4.991145e+000
5.705962319221826e-002	0.000000e+000	4.992690e+000
5.726676604936118e-002	0.000000e+000	4.994043e+000
5.747390890650410e-002	0.000000e+000	4.995203e+000
5.768105176364703e-002	0.000000e+000	4.996170e+000
5.788819462078994e-002	0.000000e+000	4.996944e+000
5.809533747793286e-002	0.000000e+000	4.997526e+000
5.830248033507578e-002	0.000000e+000	4.997915e+000
5.854486985940512e-002	0.000000e+000	4.998325e+000
5.878725938373446e-002	0.000000e+000	4.998680e+000
5.902964890806379e-002	0.000000e+000	4.998979e+000
5.927203843239312e-002	0.000000e+000	4.999222e+000
5.951442795672246e-002	0.000000e+000	4.999409e+000
5.975681748105179e-002	0.000000e+000	4.999540e+000
5.999920700538113e-002	0.000000e+000	4.999615e+000
5.999923900538089e-002	0.000000e+000	4.999615e+000
5.999999800000002e-002	0.000000e+000	4.999616e+000
5.999999900000001e-002	0.000000e+000	4.999616e+000
6.000000000000001e-002	3.469447e-008	4.999616e+000
6.000000000220000e-002	1.100002e-002	4.999635e+000
6.000000000660000e-002	3.300003e-002	4.999673e+000
6.000000001363888e-002	6.819441e-002	4.999735e+000
6.000000002102623e-002	1.051312e-001	4.999800e+000
6.000000003580095e-002	1.790048e-001	4.999930e+000
6.000000006535038e-002	3.267519e-001	5.000189e+000
6.000000010394302e-002	5.197151e-001	5.000528e+000
6.000000014388515e-002	7.194258e-001	5.000879e+000
6.000000020454500e-002	1.022725e+000	5.001411e+000
6.000000026519597e-002	1.325980e+000	5.001944e+000
6.000000038649790e-002	1.932490e+000	5.003006e+000
6.000000062910176e-002	3.145509e+000	5.005114e+000
6.000000092922040e-002	4.646102e+000	5.007685e+000
6.000000100000000e-002	5.000000e+000	5.008281e+000
6.000000100375264e-002	5.000000e+000	5.008279e+000
6.000000101125793e-002	5.000000e+000	5.008276e+000
6.000014154245656e-002	5.000000e+000	4.940112e+000
6.000028207365520e-002	5.000000e+000	4.872045e+000
6.000042260485382e-002	5.000000e+000	4.804074e+000
6.000056313605245e-002	5.000000e+000	4.736199e+000
6.000070366725108e-002	5.000000e+000	4.668421e+000
6.000084419844972e-002	5.000000e+000	4.600739e+000
6.000098472964835e-002	5.000000e+000	4.533153e+000
6.000196846304935e-002	5.000000e+000	4.062150e+000
6.000327584072827e-002	5.000000e+000	3.444336e+000
6.000493062298219e-002	5.000000e+000	2.690491e+000
6.000653840480158e-002	5.000000e+000	2.026066e+000
6.000834369565141e-002	5.000000e+000	1.411098e+000
6.001039881745596e-002	5.000000e+000	8.945714e-001
6.001268312267200e-002	5.000000e+000	5.030217e-001
6.001413148985547e-002	5.000000e+000	3.405112e-001
6.001548579180686e-002	5.000000e+000	2.418981e-001
6.001698502253382e-002	5.000000e+000	1.674030e-001
6.001857824651539e-002	5.000000e+000	1.141111e-001
6.002009643644791e-002	5.000000e+000	8.068386e-002
6.002160986304622e-002	5.000000e+000	5.895555e-002
6.002312825318219e-002	5.000000e+000	4.472350e-002
6.002472293286629e-002	5.000000e+000	3.506388e-002
6.002638934846875e-002	5.000000e+000	2.865544e-002
6.002819020566225e-002	5.000000e+000	2.438824e-002
6.003015015234043e-002	5.000000e+000	2.163578e-002
6.003236812772386e-002	5.000000e+000	1.989140e-002
6.003492314495189e-002	5.000000e+000	1.884927e-002
6.003799766285003e-002	5.000000e+000	1.826760e-002
6.004181223753333e-002	5.000000e+000	1.798163e-002
6.004683245124686e-002	5.000000e+000	1.786424e-002
6.005385848740640e-002	5.000000e+000	1.782875e-002
6.006385848740640e-002	5.000000e+000	1.782304e-002
6.050000000000000e-002	5.000000e+000	1.782300e-002
6.050000100000000e-002	5.000000e+000	1.782300e-002
6.050000102226739e-002	4.888663e+000	1.747716e-002
6.050000106680216e-002	4.665989e+000	1.678549e-002
6.050000115587170e-002	4.220642e+000	1.540222e-002
6.050000133401079e-002	3.329946e+000	1.263592e-002
6.050000161877858e-002	1.906107e+000	8.214126e-003
6.050000179155910e-002	1.042204e+000	5.531382e-003
6.050000200000000e-002	3.173881e-009	2.295016e-003
6.050000200004071e-002	0.000000e+000	2.295017e-003
6.050000200012213e-002	0.000000e+000	2.295017e-003
6.050000200126204e-002	0.000000e+000	2.295023e-003
6.050299175908647e-002	0.000000e+000	1.711298e-002
6.050598151691090e-002	0.000000e+000	3.188897e-002
6.050897127473533e-002	0.000000e+000	4.662299e-002
6.051196103255976e-002	0.000000e+000	6.131504e-002
6.051495079038419e-002	0.000000e+000	7.596512e-002
6.051794054820862e-002	0.000000e+000	9.057323e-002
6.052093030603305e-002	0.000000e+000	1.051394e-001
6.053093030603306e-002	0.000000e+000	1.536432e-001
6.054093030603306e-002	0.000000e+000	2.016900e-001
6.057093030603307e-002	0.000000e+000	3.430144e-001
6.062378744889023e-002	0.000000e+000	5.805557e-001
6.067664459174739e-002	0.000000e+000	8.073242e-001
6.072950173460455e-002	0.000000e+000	1.023320e+000
6.078235887746170e-002	0.000000e+000	1.228543e+000
6.083521602031886e-002	0.000000e+000	1.422994e+000
6.088807316317602e-002	0.000000e+000	1.606671e+000
6.094093030603318e-002	0.000000e+000	1.779576e+000
6.103235887746178e-002	0.000000e+000	2.055544e+000
6.112378744889038e-002	0.000000e+000	2.311872e+000
6.121521602031898e-002	0.000000e+000	2.548559e+000
6.130664459174758e-002	0.000000e+000	2.765606e+000
6.139807316317618e-002	0.000000e+000	2.963012e+000
6.148950173460478e-002	0.000000e+000	3.140779e+000
6.158093030603338e-002	0.000000e+000	3.298904e+000
6.167378744889055e-002	0.000000e+000	3.446806e+000
6.176664459174772e-002	0.000000e+000	3.584052e+000
6.185950173460490e-002	0.000000e+000	3.710642e+000
6.195235887746206e-002	0.000000e+000	3.826576e+000
6.204521602031923e-002	0.000000e+000	3.931853e+000
6.213807316317641e-002	0.000000e+000	4.026475e+000
6.223093030603358e-002	0.000000e+000	4.110440e+000
6.232378744889071e-002	0.000000e+000	4.187788e+000
6.241664459174785e-002	0.000000e+000	4.259562e+000
6.250950173460497e-002	0.000000e+000	4.325763e+000
6.260235887746211e-002	0.000000e+000	4.386391e+000
6.269521602031924e-002	0.000000e+000	4.441445e+000
6.278807316317638e-002	0.000000e+000	4.490926e+000
6.288093030603351e-002	0.000000e+000	4.534834e+000
6.297664459174776e-002	0.000000e+000	4.576428e+000
6.307235887746200e-002	0.000000e+000	4.614954e+000
6.316807316317626e-002	0.000000e+000	4.650412e+000
6.326378744889050e-002	0.000000e+000	4.682802e+000
6.335950173460475e-002	0.000000e+000	4.712124e+000
6.345521602031899e-002	0.000000e+000	4.738379e+000
6.355093030603325e-002	0.000000e+000	4.761565e+000
6.364950173460464e-002	0.000000e+000	4.783470e+000
6.374807316317603e-002	0.000000e+000	4.803722e+000
6.384664459174742e-002	0.000000e+000	4.822322e+000
6.394521602031880e-002	0.000000e+000	4.839269e+000
6.404378744889019e-002	0.000000e+000	4.854565e+000
6.414235887746159e-002	0.000000e+000	4.868207e+000
6.424093030603298e-002	0.000000e+000	4.880198e+000
6.434664459174723e-002	0.000000e+000	4.891930e+000
6.445235887746147e-002	0.000000e+000	4.902730e+000
6.455807316317572e-002	0.000000e+000	4.912597e+000
6.466378744888995e-002	0.000000e+000	4.921530e+000
6.476950173460420e-002	0.000000e+000	4.929531e+000
6.487521602031844e-002	0.000000e+000	4.936599e+000
