time	V(vin)	V(n001)
5.000633005561086e-002	5.000000e+000	2.113894e+000
5.000807373258859e-002	5.000000e+000	1.495278e+000
5.001007470722697e-002	5.000000e+000	9.730074e-001
5.001297174913722e-002	5.000000e+000	4.650503e-001
5.001447296837773e-002	5.000000e+000	2.973003e-001
5.001571207212794e-002	5.000000e+000	2.122527e-001
5.001715677737019e-002	5.000000e+000	1.440845e-001
5.001868464102195e-002	5.000000e+000	9.455632e-002
5.002015797978122e-002	5.000000e+000	6.254705e-002
5.002157386037306e-002	5.000000e+000	4.201910e-002
5.002296875315338e-002	5.000000e+000	2.841530e-002
5.002436110405642e-002	5.000000e+000	1.922710e-002
5.002574835542230e-002	5.000000e+000	1.302350e-002
5.002713665419871e-002	5.000000e+000	8.816279e-003
5.002851767854002e-002	5.000000e+000	5.978955e-003
5.002989974008817e-002	5.000000e+000	4.053677e-003
5.003127822782471e-002	5.000000e+000	2.750832e-003
5.003265833713030e-002	5.000000e+000	1.865882e-003
5.003403611388987e-002	5.000000e+000	1.266356e-003
5.003541509012400e-002	5.000000e+000	8.591873e-004
5.003679250178476e-002	5.000000e+000	5.831667e-004
5.003817087418466e-002	5.000000e+000	3.957204e-004
5.003954820685228e-002	5.000000e+000	2.692696e-004
5.004104016814755e-002	5.000000e+000	1.781413e-004
5.004267852367835e-002	5.000000e+000	1.138255e-004
5.004470737368447e-002	5.000000e+000	6.572626e-005
5.004708653995298e-002	5.000000e+000	3.463473e-005
5.005021025034532e-002	5.000000e+000	1.518903e-005
5.005428397785607e-002	5.000000e+000	5.260437e-006
5.006034627087997e-002	5.000000e+000	1.152443e-006
5.007019233848602e-002	5.000000e+000	5.282853e-008
5.500000000000001e-002	5.000000e+000	3.555357e-009
5.500000100000001e-002	5.000000e+000	3.515049e-009
5.500000100220000e-002	4.989000e+000	-3.408143e-005
5.500000100660001e-002	4.967000e+000	-1.022547e-004
5.500000113860001e-002	4.307000e+000	-2.147513e-003
5.500000127940001e-002	3.603000e+000	-4.326953e-003
5.500000156100001e-002	2.195000e+000	-8.653872e-003
5.500000200000001e-002	0.000000e+000	-1.533063e-002
5.500000200096614e-002	0.000000e+000	-1.533005e-002
5.500000200289840e-002	0.000000e+000	-1.532890e-002
5.500000652494906e-002	0.000000e+000	-1.262985e-002
5.500001104699971e-002	0.000000e+000	-9.931381e-003
5.500001556905037e-002	0.000000e+000	-7.233503e-003
5.500002009110102e-002	0.000000e+000	-4.536211e-003
5.500002461315168e-002	0.000000e+000	-1.839507e-003
5.500002913520233e-002	0.000000e+000	8.566114e-004
5.500003365725299e-002	0.000000e+000	3.552143e-003
5.500006531547209e-002	0.000000e+000	2.241023e-002
5.500012052265955e-002	0.000000e+000	5.525446e-002
5.500017647338572e-002	0.000000e+000	8.848657e-002
5.500026649139369e-002	0.000000e+000	1.418479e-001
5.500035787446436e-002	0.000000e+000	1.958785e-001
5.500045895470777e-002	0.000000e+000	2.554383e-001
5.500056732555218e-002	0.000000e+000	3.189881e-001
5.500078406724099e-002	0.000000e+000	4.450733e-001
5.500121755061861e-002	0.000000e+000	6.934616e-001
5.500208451737387e-002	0.000000e+000	1.176054e+000
5.500341205925067e-002	0.000000e+000	1.870596e+000
5.500514921833214e-002	0.000000e+000	2.675853e+000
5.500688128877434e-002	0.000000e+000	3.330560e+000
5.500874024764774e-002	0.000000e+000	3.858500e+000
5.501064067450333e-002	0.000000e+000	4.239232e+000
5.501273035050554e-002	0.000000e+000	4.516215e+000
5.501516183271329e-002	0.000000e+000	4.717590e+000
5.501772114456032e-002	0.000000e+000	4.841604e+000
5.502060665366821e-002	0.000000e+000	4.917443e+000
5.502381641628831e-002	0.000000e+000	4.959931e+000
5.502775411119680e-002	0.000000e+000	4.983304e+000
5.503256281744700e-002	0.000000e+000	4.994261e+000
5.503903395781708e-002	0.000000e+000	4.998612e+000
5.504802886841996e-002	0.000000e+000	4.999853e+000
5.505802886841996e-002	0.000000e+000	5.000001e+000
5.506802886841997e-002	0.000000e+000	5.000000e+000
5.869802886842108e-002	0.000000e+000	5.000000e+000
5.999999800000002e-002	0.000000e+000	5.000000e+000
5.999999900000001e-002	0.000000e+000	5.000000e+000
6.000000000000001e-002	3.469447e-008	5.000000e+000
6.000000000961249e-002	4.806246e-002	5.000143e+000
6.000000002883747e-002	1.441873e-001	5.000430e+000
6.000000029798711e-002	1.489936e+000	5.004436e+000
6.000000060558671e-002	3.027934e+000	5.008975e+000
6.000000100000000e-002	5.000000e+000	5.014741e+000
6.000000100086757e-002	5.000000e+000	5.014740e+000
6.000000100260273e-002	5.000000e+000	5.014740e+000
6.000005785662108e-002	5.000000e+000	4.987380e+000
6.000011471410974e-002	5.000000e+000	4.960024e+000
6.000017167439894e-002	5.000000e+000	4.932619e+000
6.000028559497735e-002	5.000000e+000	4.877800e+000
6.000045281039366e-002	5.000000e+000	4.797337e+000
6.000057854325529e-002	5.000000e+000	4.736869e+000
6.000074678702642e-002	5.000000e+000	4.656051e+000
6.000108327456866e-002	5.000000e+000	4.494749e+000
6.000175624965316e-002	5.000000e+000	4.173458e+000
6.000310219982215e-002	5.000000e+000	3.536556e+000
6.000468318138555e-002	5.000000e+000	2.809932e+000
6.000633005567845e-002	5.000000e+000	2.113894e+000
6.000807373267395e-002	5.000000e+000	1.495278e+000
6.001007470732429e-002	5.000000e+000	9.730073e-001
6.001297174930589e-002	5.000000e+000	4.650503e-001
6.001447296856913e-002	5.000000e+000	2.973003e-001
6.001571207231356e-002	5.000000e+000	2.122527e-001
6.001715677755377e-002	5.000000e+000	1.440845e-001
6.001868464118942e-002	5.000000e+000	9.455632e-002
6.002015797994981e-002	5.000000e+000	6.254704e-002
6.002157386053587e-002	5.000000e+000	4.201909e-002
6.002296875331899e-002	5.000000e+000	2.841530e-002
6.002436110421811e-002	5.000000e+000	1.922710e-002
6.002574835558607e-002	5.000000e+000	1.302350e-002
6.002713665435979e-002	5.000000e+000	8.816279e-003
6.002851767870278e-002	5.000000e+000	5.978955e-003
6.002989974024918e-002	5.000000e+000	4.053677e-003
6.003127822798696e-002	5.000000e+000	2.750832e-003
6.003265833729134e-002	5.000000e+000	1.865882e-003
6.003403611405182e-002	5.000000e+000	1.266355e-003
6.003541509028509e-002	5.000000e+000	8.591873e-004
6.003679250194651e-002	5.000000e+000	5.831667e-004
6.003817087434583e-002	5.000000e+000	3.957204e-004
6.003954820701393e-002	5.000000e+000	2.692696e-004
6.004104016798989e-002	5.000000e+000	1.781413e-004
6.004267852310603e-002	5.000000e+000	1.138255e-004
6.004470737248843e-002	5.000000e+000	6.572628e-005
6.004708653791450e-002	5.000000e+000	3.463474e-005
6.005021024697156e-002	5.000000e+000	1.518904e-005
6.005428397224234e-002	5.000000e+000	5.260444e-006
6.006034626098886e-002	5.000000e+000	1.152446e-006
6.007019231909488e-002	5.000000e+000	5.282892e-008
6.500000000170078e-002	5.000000e+000	3.555334e-009
6.500000100000000e-002	5.000000e+000	3.515049e-009
6.500000100219626e-002	4.989019e+000	-3.402348e-005
6.500000100658877e-002	4.967056e+000	-1.020808e-004
6.500000113836427e-002	4.308178e+000	-2.143861e-003
6.500000127892480e-002	3.605376e+000	-4.319608e-003
6.500000156004586e-002	2.199771e+000	-8.639202e-003
6.500000200000000e-002	0.000000e+000	-1.533054e-002
6.500000200096823e-002	0.000000e+000	-1.532997e-002
6.500000200290469e-002	0.000000e+000	-1.532881e-002
6.500000653478177e-002	0.000000e+000	-1.262389e-002
6.500001106665884e-002	0.000000e+000	-9.919567e-003
6.500001559853592e-002	0.000000e+000	-7.215829e-003
6.500002013041301e-002	0.000000e+000	-4.512681e-003
6.500002466229009e-002	0.000000e+000	-1.810122e-003
6.500002919416716e-002	0.000000e+000	8.918481e-004
6.500003372604424e-002	0.000000e+000	3.593229e-003
6.500006545305671e-002	0.000000e+000	2.249229e-002
6.500012028593016e-002	0.000000e+000	5.511387e-002
6.500017635683056e-002	0.000000e+000	8.841743e-002
6.500026635584770e-002	0.000000e+000	1.417677e-001
6.500035774553900e-002	0.000000e+000	1.958026e-001
6.500045858226418e-002	0.000000e+000	2.552195e-001
6.500056689896694e-002	0.000000e+000	3.187384e-001
6.500078353237244e-002	0.000000e+000	4.447631e-001
6.500121679918346e-002	0.000000e+000	6.930339e-001
6.500208333280548e-002	0.000000e+000	1.175407e+000
6.500341051954175e-002	0.000000e+000	1.869837e+000
6.500514678228685e-002	0.000000e+000	2.674844e+000
6.500687863002116e-002	0.000000e+000	3.329678e+000
6.500873777579452e-002	0.000000e+000	3.857905e+000
6.501063797915159e-002	0.000000e+000	4.238754e+000
6.501273018244495e-002	0.000000e+000	4.516151e+000
6.501516308166588e-002	0.000000e+000	4.717662e+000
6.501772279774080e-002	0.000000e+000	4.841669e+000
6.502060797258204e-002	0.000000e+000	4.917472e+000
6.502381799096711e-002	0.000000e+000	4.959947e+000
6.502775592689312e-002	0.000000e+000	4.983311e+000
6.503256552595618e-002	0.000000e+000	4.994264e+000
6.503903736832684e-002	0.000000e+000	4.998613e+000
6.504803431921225e-002	0.000000e+000	4.999853e+000
6.505803431921224e-002	0.000000e+000	5.000001e+000
6.506803431921224e-002	0.000000e+000	5.000000e+000
6.665803431921162e-002	0.000000e+000	5.000000e+000
6.999999899999998e-002	0.000000e+000	5.000000e+000
6.999999999999999e-002	0.000000e+000	5.000000e+000
7.000000000961248e-002	4.806239e-002	5.000143e+000
7.000000002883747e-002	1.441873e-001	5.000430e+000
7.000000029798718e-002	1.489936e+000	5.004436e+000
7.000000060558685e-002	3.027934e+000	5.008975e+000
7.000000099999999e-002	5.000000e+000	5.014741e+000
7.000000100086756e-002	5.000000e+000	5.014740e+000
7.000000100260272e-002	5.000000e+000	5.014740e+000
7.000005785656190e-002	5.000000e+000	4.987380e+000
7.000011471399137e-002	5.000000e+000	4.960024e+000
7.000017098744908e-002	5.000000e+000	4.932949e+000
7.000028353436452e-002	5.000000e+000	4.878792e+000
7.000045175982708e-002	5.000000e+000	4.797842e+000
7.000057694169005e-002	5.000000e+000	4.737638e+000
7.000074510622757e-002	5.000000e+000	4.656858e+000
7.000108143530259e-002	5.000000e+000	4.495630e+000
7.000175409345263e-002	5.000000e+000	4.174487e+000
7.000309940975273e-002	5.000000e+000	3.537859e+000
7.000467896592978e-002	5.000000e+000	2.811767e+000
7.000632130472959e-002	5.000000e+000	2.117345e+000
7.000806410644848e-002	5.000000e+000	1.498419e+000
7.001006347587571e-002	5.000000e+000	9.755859e-001
7.001295709458064e-002	5.000000e+000	4.667705e-001
7.001445356453846e-002	5.000000e+000	2.988942e-001
7.001569219160761e-002	5.000000e+000	2.134448e-001
7.001713866946316e-002	5.000000e+000	1.448038e-001
7.001866888433794e-002	5.000000e+000	9.493875e-002
7.002014504616982e-002	5.000000e+000	6.272759e-002
7.002155849044980e-002	5.000000e+000	4.215856e-002
7.002295163367131e-002	5.000000e+000	2.852215e-002
7.002434065885689e-002	5.000000e+000	1.931904e-002
7.002573061311550e-002	5.000000e+000	1.307666e-002
7.002711616004143e-002	5.000000e+000	8.858706e-003
7.002849941394559e-002	5.000000e+000	6.004330e-003
7.002987972102466e-002	5.000000e+000	4.072713e-003
7.003125977111829e-002	5.000000e+000	2.762633e-003
7.003263857831144e-002	5.000000e+000	1.874515e-003
7.003401744800540e-002	5.000000e+000	1.271857e-003
7.003539550423867e-002	5.000000e+000	8.631250e-004
7.003677369816617e-002	5.000000e+000	5.870110e-004
7.003825118602297e-002	5.000000e+000	3.897172e-004
7.003987118591842e-002	5.000000e+000	2.502202e-004
7.004187183500438e-002	5.000000e+000	1.455395e-004
7.004421324744529e-002	5.000000e+000	7.744093e-005
7.004727691180643e-002	5.000000e+000	3.445894e-005
7.005125044976654e-002	5.000000e+000	1.222321e-005
7.005712213575013e-002	5.000000e+000	2.798366e-006
7.006654832166773e-002	5.000000e+000	1.557136e-007
7.500000000000001e-002	5.000000e+000	3.555357e-009
7.500000100000001e-002	5.000000e+000	3.515049e-009
7.500000100220002e-002	4.989000e+000	-3.408154e-005
7.500000100660001e-002	4.967000e+000	-1.022547e-004
7.500000113860002e-002	4.307000e+000	-2.147513e-003
7.500000127940001e-002	3.603000e+000	-4.326953e-003
7.500000156100002e-002	2.195000e+000	-8.653873e-003
7.500000200000001e-002	0.000000e+000	-1.533063e-002
7.500000200096614e-002	0.000000e+000	-1.533005e-002
7.500000200289841e-002	0.000000e+000	-1.532890e-002
7.500000202995025e-002	0.000000e+000	-1.531275e-002
7.500000654815790e-002	0.000000e+000	-1.261599e-002
7.500001106636556e-002	0.000000e+000	-9.919826e-003
7.500001558457321e-002	0.000000e+000	-7.224242e-003
7.500002010278088e-002	0.000000e+000	-4.529245e-003
7.500002462098854e-002	0.000000e+000	-1.834833e-003
7.500002913919619e-002	0.000000e+000	8.589929e-004
7.500003365740385e-002	0.000000e+000	3.552233e-003
7.500006531577382e-002	0.000000e+000	2.241041e-002
7.500012052213124e-002	0.000000e+000	5.525415e-002
7.500017647311831e-002	0.000000e+000	8.848641e-002
7.500026649107995e-002	0.000000e+000	1.418477e-001
7.500035787416574e-002	0.000000e+000	1.958783e-001
7.500045895384896e-002	0.000000e+000	2.554378e-001
7.500056732456602e-002	0.000000e+000	3.189876e-001
7.500078406600012e-002	0.000000e+000	4.450726e-001
7.500121754886835e-002	0.000000e+000	6.934606e-001
7.500208451460480e-002	0.000000e+000	1.176053e+000
7.500341205566083e-002	0.000000e+000	1.870595e+000
7.500514921264749e-002	0.000000e+000	2.675851e+000
7.500688128256849e-002	0.000000e+000	3.330558e+000
7.500874024187766e-002	0.000000e+000	3.858499e+000
7.501064066821266e-002	0.000000e+000	4.239231e+000
7.501273035012233e-002	0.000000e+000	4.516215e+000
7.501516183564282e-002	0.000000e+000	4.717591e+000
7.501772114843412e-002	0.000000e+000	4.841604e+000
7.502060665676276e-002	0.000000e+000	4.917443e+000
7.502381641998165e-002	0.000000e+000	4.959931e+000
7.502775411545719e-002	0.000000e+000	4.983304e+000
7.503256282379694e-002	0.000000e+000	4.994261e+000
7.503903396581597e-002	0.000000e+000	4.998612e+000
7.504802888119767e-002	0.000000e+000	4.999853e+000
7.505802888119767e-002	0.000000e+000	5.000001e+000
7.506802888119767e-002	0.000000e+000	5.000000e+000
7.999999900000000e-002	0.000000e+000	5.000000e+000
8.000000000000000e-002	0.000000e+000	5.000000e+000
8.000000000961249e-002	4.806246e-002	5.000143e+000
8.000000002883748e-002	1.441874e-001	5.000430e+000
8.000000029798714e-002	1.489936e+000	5.004436e+000
8.000000060558676e-002	3.027934e+000	5.008975e+000
8.000000100000000e-002	5.000000e+000	5.014741e+000
8.000000100086757e-002	5.000000e+000	5.014740e+000
8.000000100260273e-002	5.000000e+000	5.014740e+000
8.000005785660354e-002	5.000000e+000	4.987380e+000
8.000011471407466e-002	5.000000e+000	4.960024e+000
8.000017167435582e-002	5.000000e+000	4.932618e+000
8.000028559491813e-002	5.000000e+000	4.877800e+000
8.000045281036013e-002	5.000000e+000	4.797337e+000
8.000057854320714e-002	5.000000e+000	4.736869e+000
8.000074678697759e-002	5.000000e+000	4.656051e+000
8.000108327451849e-002	5.000000e+000	4.494749e+000
8.000175624960029e-002	5.000000e+000	4.173458e+000
8.000310219976391e-002	5.000000e+000	3.536556e+000
8.000468318128744e-002	5.000000e+000	2.809932e+000
8.000633005558430e-002	5.000000e+000	2.113894e+000
8.000807373255579e-002	5.000000e+000	1.495278e+000
8.001007470718903e-002	5.000000e+000	9.730074e-001
8.001297174907243e-002	5.000000e+000	4.650503e-001
8.001447296830425e-002	5.000000e+000	2.973003e-001
8.001571207205659e-002	5.000000e+000	2.122527e-001
8.001715677729961e-002	5.000000e+000	1.440845e-001
8.001868464095753e-002	5.000000e+000	9.455632e-002
8.002015797971640e-002	5.000000e+000	6.254705e-002
8.002157386031045e-002	5.000000e+000	4.201910e-002
8.002296875308970e-002	5.000000e+000	2.841530e-002
8.002436110399425e-002	5.000000e+000	1.922710e-002
8.002574835535933e-002	5.000000e+000	1.302350e-002
8.002713665413677e-002	5.000000e+000	8.816279e-003
8.002851767847743e-002	5.000000e+000	5.978955e-003
8.002989974002626e-002	5.000000e+000	4.053677e-003
8.003127822776232e-002	5.000000e+000	2.750832e-003
8.003265833706838e-002	5.000000e+000	1.865882e-003
8.003403611382760e-002	5.000000e+000	1.266356e-003
8.003541509006205e-002	5.000000e+000	8.591874e-004
8.003679250172256e-002	5.000000e+000	5.831667e-004
8.003817087412270e-002	5.000000e+000	3.957204e-004
8.003954820679014e-002	5.000000e+000	2.692697e-004
8.004104016826177e-002	5.000000e+000	1.781412e-004
8.004267852402171e-002	5.000000e+000	1.138255e-004
8.004470737437239e-002	5.000000e+000	6.572625e-005
8.004708654110634e-002	5.000000e+000	3.463472e-005
8.005021025223641e-002	5.000000e+000	1.518902e-005
8.005428398098476e-002	5.000000e+000	5.260433e-006
8.006034627637185e-002	5.000000e+000	1.152441e-006
8.007019234922662e-002	5.000000e+000	5.282830e-008
8.373019234922520e-002	5.000000e+000	3.568793e-009
8.500000000000001e-002	5.000000e+000	3.555357e-009
8.500000100000001e-002	5.000000e+000	3.515049e-009
8.500000100220001e-002	4.989000e+000	-3.408154e-005
8.500000100660000e-002	4.967000e+000	-1.022547e-004
8.500000113860001e-002	4.307000e+000	-2.147513e-003
8.500000127940001e-002	3.603000e+000	-4.326953e-003
8.500000156100002e-002	2.195000e+000	-8.653873e-003
8.500000200000001e-002	0.000000e+000	-1.533063e-002
8.500000200096614e-002	0.000000e+000	-1.533005e-002
8.500000200289841e-002	0.000000e+000	-1.532890e-002
8.500000652497061e-002	0.000000e+000	-1.262983e-002
8.500001104704281e-002	0.000000e+000	-9.931355e-003
8.500001556911502e-002	0.000000e+000	-7.233464e-003
8.500002009118723e-002	0.000000e+000	-4.536160e-003
8.500002461325944e-002	0.000000e+000	-1.839442e-003
8.500002913533164e-002	0.000000e+000	8.566887e-004
8.500003365740384e-002	0.000000e+000	3.552233e-003
8.500006531577381e-002	0.000000e+000	2.241041e-002
8.500012052213124e-002	0.000000e+000	5.525415e-002
8.500017647311832e-002	0.000000e+000	8.848641e-002
8.500026649107996e-002	0.000000e+000	1.418477e-001
8.500035787416575e-002	0.000000e+000	1.958783e-001
8.500045895384899e-002	0.000000e+000	2.554378e-001
8.500056732456605e-002	0.000000e+000	3.189876e-001
8.500078406600017e-002	0.000000e+000	4.450726e-001
8.500121754886841e-002	0.000000e+000	6.934606e-001
8.500208451460489e-002	0.000000e+000	1.176053e+000
8.500341205566094e-002	0.000000e+000	1.870595e+000
8.500514921264765e-002	0.000000e+000	2.675851e+000
8.500688128256867e-002	0.000000e+000	3.330558e+000
8.500874024187782e-002	0.000000e+000	3.858499e+000
8.501064066821282e-002	0.000000e+000	4.239231e+000
8.501273035012236e-002	0.000000e+000	4.516215e+000
8.501516183564276e-002	0.000000e+000	4.717591e+000
8.501772114843403e-002	0.000000e+000	4.841604e+000
8.502060665676270e-002	0.000000e+000	4.917443e+000
8.502381641998158e-002	0.000000e+000	4.959931e+000
8.502775411545710e-002	0.000000e+000	4.983304e+000
8.503256282379680e-002	0.000000e+000	4.994261e+000
8.503903396581579e-002	0.000000e+000	4.998612e+000
8.504802888119738e-002	0.000000e+000	4.999853e+000
8.505802888119737e-002	0.000000e+000	5.000001e+000
8.506802888119737e-002	0.000000e+000	5.000000e+000
8.999999900000000e-002	0.000000e+000	5.000000e+000
9.000000000000000e-002	0.000000e+000	5.000000e+000
9.000000000961249e-002	4.806246e-002	5.000143e+000
9.000000002883747e-002	1.441874e-001	5.000430e+000
9.000000029798713e-002	1.489936e+000	5.004436e+000
9.000000060558676e-002	3.027934e+000	5.008975e+000
9.000000100000000e-002	5.000000e+000	5.014741e+000
9.000000100086757e-002	5.000000e+000	5.014740e+000
9.000000100260272e-002	5.000000e+000	5.014740e+000
9.000005785660353e-002	5.000000e+000	4.987380e+000
9.000011471407465e-002	5.000000e+000	4.960024e+000
9.000017167435583e-002	5.000000e+000	4.932618e+000
9.000028559491816e-002	5.000000e+000	4.877800e+000
9.000045281036015e-002	5.000000e+000	4.797337e+000
9.000057854320717e-002	5.000000e+000	4.736869e+000
9.000074678697763e-002	5.000000e+000	4.656051e+000
9.000108327451853e-002	5.000000e+000	4.494749e+000
9.000175624960034e-002	5.000000e+000	4.173458e+000
9.000310219976396e-002	5.000000e+000	3.536556e+000
9.000468318128750e-002	5.000000e+000	2.809932e+000
9.000633005558655e-002	5.000000e+000	2.113894e+000
9.000807373255733e-002	5.000000e+000	1.495278e+000
9.001007470719180e-002	5.000000e+000	9.730074e-001
9.001297174907552e-002	5.000000e+000	4.650503e-001
9.001447296830770e-002	5.000000e+000	2.973003e-001
9.001571207206008e-002	5.000000e+000	2.122527e-001
9.001715677730308e-002	5.000000e+000	1.440845e-001
9.001868464096073e-002	5.000000e+000	9.455632e-002
9.002015797971959e-002	5.000000e+000	6.254705e-002
9.002157386031354e-002	5.000000e+000	4.201910e-002
9.002296875309282e-002	5.000000e+000	2.841530e-002
9.002436110399729e-002	5.000000e+000	1.922710e-002
9.002574835536241e-002	5.000000e+000	1.302350e-002
9.002713665413981e-002	5.000000e+000	8.816279e-003
9.002851767848050e-002	5.000000e+000	5.978955e-003
9.002989974002930e-002	5.000000e+000	4.053677e-003
9.003127822776537e-002	5.000000e+000	2.750832e-003
9.003265833707141e-002	5.000000e+000	1.865882e-003
9.003403611383065e-002	5.000000e+000	1.266356e-003
9.003541509006509e-002	5.000000e+000	8.591874e-004
9.003679250172560e-002	5.000000e+000	5.831667e-004
9.003817087412572e-002	5.000000e+000	3.957204e-004
9.003954820679316e-002	5.000000e+000	2.692697e-004
9.004104016825180e-002	5.000000e+000	1.781412e-004
9.004267852399485e-002	5.000000e+000	1.138255e-004
9.004470737432013e-002	5.000000e+000	6.572626e-005
9.004708654101977e-002	5.000000e+000	3.463472e-005
9.005021025209545e-002	5.000000e+000	1.518902e-005
9.005428398075255e-002	5.000000e+000	5.260433e-006
9.006034627596540e-002	5.000000e+000	1.152441e-006
9.007019234843322e-002	5.000000e+000	5.282832e-008
9.169019234843259e-002	5.000000e+000	3.568793e-009
9.500000000000000e-002	5.000000e+000	3.555357e-009
9.500000100000000e-002	5.000000e+000	3.515049e-009
9.500000100220001e-002	4.989000e+000	-3.408154e-005
9.500000100660000e-002	4.967000e+000	-1.022547e-004
9.500000113860001e-002	4.307000e+000	-2.147513e-003
9.500000127940000e-002	3.603000e+000	-4.326953e-003
9.500000156100001e-002	2.195000e+000	-8.653873e-003
9.500000200000000e-002	0.000000e+000	-1.533063e-002
9.500000200096613e-002	0.000000e+000	-1.533005e-002
9.500000200289840e-002	0.000000e+000	-1.532890e-002
9.500000652497061e-002	0.000000e+000	-1.262983e-002
9.500001104704281e-002	0.000000e+000	-9.931355e-003
9.500001556911501e-002	0.000000e+000	-7.233464e-003
9.500002009118723e-002	0.000000e+000	-4.536160e-003
9.500002461325943e-002	0.000000e+000	-1.839442e-003
9.500002913533164e-002	0.000000e+000	8.566887e-004
9.500003365740384e-002	0.000000e+000	3.552233e-003
9.500006531577381e-002	0.000000e+000	2.241041e-002
9.500012052213123e-002	0.000000e+000	5.525415e-002
9.500017647311830e-002	0.000000e+000	8.848641e-002
9.500026649107994e-002	0.000000e+000	1.418477e-001
9.500035787416573e-002	0.000000e+000	1.958783e-001
9.500045895384895e-002	0.000000e+000	2.554378e-001
9.500056732456601e-002	0.000000e+000	3.189876e-001
9.500078406600011e-002	0.000000e+000	4.450726e-001
9.500121754886834e-002	0.000000e+000	6.934606e-001
9.500208451460479e-002	0.000000e+000	1.176053e+000
9.500341205566082e-002	0.000000e+000	1.870595e+000
9.500514921264748e-002	0.000000e+000	2.675851e+000
9.500688128256848e-002	0.000000e+000	3.330558e+000
9.500874024187765e-002	0.000000e+000	3.858499e+000
9.501064066821263e-002	0.000000e+000	4.239231e+000
9.501273035012232e-002	0.000000e+000	4.516215e+000
9.501516183564281e-002	0.000000e+000	4.717591e+000
9.501772114843411e-002	0.000000e+000	4.841604e+000
9.502060665676275e-002	0.000000e+000	4.917443e+000
9.502381641998164e-002	0.000000e+000	4.959931e+000
9.502775411545718e-002	0.000000e+000	4.983304e+000
9.503256282379693e-002	0.000000e+000	4.994261e+000
9.503903396581596e-002	0.000000e+000	4.998612e+000
9.504802888119768e-002	0.000000e+000	4.999853e+000
9.505802888119767e-002	0.000000e+000	5.000001e+000
9.506802888119767e-002	0.000000e+000	5.000000e+000
9.999999899999999e-002	0.000000e+000	5.000000e+000
9.999999999999999e-002	0.000000e+000	5.000000e+000
